ccg_code,ccg_name,cancer_type,total_treated,within_standard,braches,performance,standard,period
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,ALL SUSPECTED CANCER,2826,2530,296,0.895258315640481,ALL CANCERS TWO WEEK WAIT,2020-09-01
04Y,NHS CANNOCK CHASE CCG,ALL SUSPECTED CANCER,520,452,68,0.869230769230769,ALL CANCERS TWO WEEK WAIT,2020-09-01
99F,NHS CASTLE POINT AND ROCHFORD CCG,ALL SUSPECTED CANCER,687,631,56,,ALL CANCERS TWO WEEK WAIT,2020-09-01
09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,ALL SUSPECTED CANCER,513,454,59,0.884990253411306,ALL CANCERS TWO WEEK WAIT,2020-09-01
27D,NHS CHESHIRE CCG,ALL SUSPECTED CANCER,2781,2407,374,0.865516001438332,ALL CANCERS TWO WEEK WAIT,2020-09-01
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,ALL SUSPECTED CANCER,698,672,26,0.962750716332378,ALL CANCERS TWO WEEK WAIT,2020-09-01
07T,NHS CITY AND HACKNEY CCG,ALL SUSPECTED CANCER,654,628,26,0.960244648318043,ALL CANCERS TWO WEEK WAIT,2020-09-01
84H,NHS COUNTY DURHAM CCG,ALL SUSPECTED CANCER,1915,1396,519,0.728981723237598,ALL CANCERS TWO WEEK WAIT,2020-09-01
05A,NHS COVENTRY AND RUGBY CCG,ALL SUSPECTED CANCER,1674,1432,242,0.855436081242533,ALL CANCERS TWO WEEK WAIT,2020-09-01
15M,NHS DERBY AND DERBYSHIRE CCG,ALL SUSPECTED CANCER,3235,2891,344,0.893663060278207,ALL CANCERS TWO WEEK WAIT,2020-09-01
15N,NHS DEVON CCG,ALL SUSPECTED CANCER,5237,4183,1054,0.798739736490357,ALL CANCERS TWO WEEK WAIT,2020-09-01
02X,NHS DONCASTER CCG,ALL SUSPECTED CANCER,1049,931,118,,ALL CANCERS TWO WEEK WAIT,2020-09-01
11J,NHS DORSET CCG,ALL SUSPECTED CANCER,3251,2385,866,,ALL CANCERS TWO WEEK WAIT,2020-09-01
05C,NHS DUDLEY CCG,ALL SUSPECTED CANCER,1153,595,558,0.516045099739809,ALL CANCERS TWO WEEK WAIT,2020-09-01
07W,NHS EALING CCG,ALL SUSPECTED CANCER,1295,1161,134,0.896525096525096,ALL CANCERS TWO WEEK WAIT,2020-09-01
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,ALL SUSPECTED CANCER,1917,1722,195,0.898278560250391,ALL CANCERS TWO WEEK WAIT,2020-09-01
15D,NHS EAST BERKSHIRE CCG,ALL SUSPECTED CANCER,1291,1202,89,0.931061192873741,ALL CANCERS TWO WEEK WAIT,2020-09-01
01A,NHS EAST LANCASHIRE CCG,ALL SUSPECTED CANCER,1276,1193,83,,ALL CANCERS TWO WEEK WAIT,2020-09-01
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,ALL SUSPECTED CANCER,1208,1124,84,0.93046357615894,ALL CANCERS TWO WEEK WAIT,2020-09-01
02Y,NHS EAST RIDING OF YORKSHIRE CCG,ALL SUSPECTED CANCER,1206,922,284,0.764510779436153,ALL CANCERS TWO WEEK WAIT,2020-09-01
05D,NHS EAST STAFFORDSHIRE CCG,ALL SUSPECTED CANCER,446,410,36,0.919282511210762,ALL CANCERS TWO WEEK WAIT,2020-09-01
97R,NHS EAST SUSSEX CCG,ALL SUSPECTED CANCER,2486,2399,87,0.965004022526146,ALL CANCERS TWO WEEK WAIT,2020-09-01
10K,NHS FAREHAM AND GOSPORT CCG,ALL SUSPECTED CANCER,667,637,30,0.955022488755622,ALL CANCERS TWO WEEK WAIT,2020-09-01
02M,NHS FYLDE AND WYRE CCG,ALL SUSPECTED CANCER,862,813,49,0.943155452436195,ALL CANCERS TWO WEEK WAIT,2020-09-01
11M,NHS GLOUCESTERSHIRE CCG,ALL SUSPECTED CANCER,2169,2060,109,0.94974642692485,ALL CANCERS TWO WEEK WAIT,2020-09-01
03A,NHS GREATER HUDDERSFIELD CCG,ALL SUSPECTED CANCER,728,714,14,0.980769230769231,ALL CANCERS TWO WEEK WAIT,2020-09-01
01E,NHS GREATER PRESTON CCG,ALL SUSPECTED CANCER,878,837,41,0.953302961275626,ALL CANCERS TWO WEEK WAIT,2020-09-01
01F,NHS HALTON CCG,ALL SUSPECTED CANCER,521,416,105,0.798464491362764,ALL CANCERS TWO WEEK WAIT,2020-09-01
08C,NHS HAMMERSMITH AND FULHAM CCG,ALL SUSPECTED CANCER,994,876,118,0.881287726358149,ALL CANCERS TWO WEEK WAIT,2020-09-01
08E,NHS HARROW CCG,ALL SUSPECTED CANCER,986,910,76,0.922920892494929,ALL CANCERS TWO WEEK WAIT,2020-09-01
08F,NHS HAVERING CCG,ALL SUSPECTED CANCER,1009,963,46,0.954410307234886,ALL CANCERS TWO WEEK WAIT,2020-09-01
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,ALL SUSPECTED CANCER,2597,2250,347,0.866384289564883,ALL CANCERS TWO WEEK WAIT,2020-09-01
06N,NHS HERTS VALLEYS CCG,ALL SUSPECTED CANCER,1878,1749,129,0.931309904153355,ALL CANCERS TWO WEEK WAIT,2020-09-01
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",ALL SUSPECTED CANCER,916,844,72,0.921397379912664,ALL CANCERS TWO WEEK WAIT,2020-09-01
08G,NHS HILLINGDON CCG,ALL SUSPECTED CANCER,883,763,120,0.864099660249151,ALL CANCERS TWO WEEK WAIT,2020-09-01
07Y,NHS HOUNSLOW CCG,ALL SUSPECTED CANCER,780,735,45,0.942307692307692,ALL CANCERS TWO WEEK WAIT,2020-09-01
03F,NHS HULL CCG,ALL SUSPECTED CANCER,939,706,233,0.751863684771033,ALL CANCERS TWO WEEK WAIT,2020-09-01
06L,NHS IPSWICH AND EAST SUFFOLK CCG,ALL SUSPECTED CANCER,1579,1347,232,0.853071564281191,ALL CANCERS TWO WEEK WAIT,2020-09-01
10L,NHS ISLE OF WIGHT CCG,ALL SUSPECTED CANCER,457,438,19,0.958424507658643,ALL CANCERS TWO WEEK WAIT,2020-09-01
91Q,NHS KENT AND MEDWAY CCG,ALL SUSPECTED CANCER,7130,6903,227,0.968162692847125,ALL CANCERS TWO WEEK WAIT,2020-09-01
11N,NHS KERNOW CCG,ALL SUSPECTED CANCER,2469,2362,107,0.956662616443904,ALL CANCERS TWO WEEK WAIT,2020-09-01
01J,NHS KNOWSLEY CCG,ALL SUSPECTED CANCER,699,656,43,0.938483547925608,ALL CANCERS TWO WEEK WAIT,2020-09-01
15F,NHS LEEDS CCG,ALL SUSPECTED CANCER,3221,2275,946,0.706302390561937,ALL CANCERS TWO WEEK WAIT,2020-09-01
04C,NHS LEICESTER CITY CCG,ALL SUSPECTED CANCER,961,907,54,0.943808532778356,ALL CANCERS TWO WEEK WAIT,2020-09-01
71E,NHS LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,3052,2549,503,0.83519003931848,ALL CANCERS TWO WEEK WAIT,2020-09-01
99A,NHS LIVERPOOL CCG,ALL SUSPECTED CANCER,1861,1750,111,0.940354648038689,ALL CANCERS TWO WEEK WAIT,2020-09-01
06P,NHS LUTON CCG,ALL SUSPECTED CANCER,478,424,54,0.887029288702929,ALL CANCERS TWO WEEK WAIT,2020-09-01
14L,NHS MANCHESTER CCG,ALL SUSPECTED CANCER,2011,1571,440,0.781203381402287,ALL CANCERS TWO WEEK WAIT,2020-09-01
06Q,NHS MID ESSEX CCG,ALL SUSPECTED CANCER,1548,1367,181,,ALL CANCERS TWO WEEK WAIT,2020-09-01
04F,NHS MILTON KEYNES CCG,ALL SUSPECTED CANCER,796,636,160,0.798994974874372,ALL CANCERS TWO WEEK WAIT,2020-09-01
01K,NHS MORECAMBE BAY CCG,ALL SUSPECTED CANCER,1297,662,635,0.510408635312259,ALL CANCERS TWO WEEK WAIT,2020-09-01
13T,NHS NEWCASTLE GATESHEAD CCG,ALL SUSPECTED CANCER,1479,940,539,0.635564570655849,ALL CANCERS TWO WEEK WAIT,2020-09-01
08M,NHS NEWHAM CCG,ALL SUSPECTED CANCER,773,753,20,0.974126778783959,ALL CANCERS TWO WEEK WAIT,2020-09-01
26A,NHS NORFOLK AND WAVENEY CCG,ALL SUSPECTED CANCER,3651,3233,418,0.885510818953711,ALL CANCERS TWO WEEK WAIT,2020-09-01
93C,NHS NORTH CENTRAL LONDON CCG,ALL SUSPECTED CANCER,5471,4510,961,0.824346554560409,ALL CANCERS TWO WEEK WAIT,2020-09-01
01H,NHS NORTH CUMBRIA CCG,ALL SUSPECTED CANCER,35,22,13,0.628571428571429,ALL CANCERS TWO WEEK WAIT,2020-09-01
06T,NHS NORTH EAST ESSEX CCG,ALL SUSPECTED CANCER,1511,1206,305,0.798146922567836,ALL CANCERS TWO WEEK WAIT,2020-09-01
99M,NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG,ALL SUSPECTED CANCER,567,514,53,0.90652557319224,ALL CANCERS TWO WEEK WAIT,2020-09-01
03H,NHS NORTH EAST LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,417,390,27,0.935251798561151,ALL CANCERS TWO WEEK WAIT,2020-09-01
10J,NHS NORTH HAMPSHIRE CCG,ALL SUSPECTED CANCER,661,609,52,,ALL CANCERS TWO WEEK WAIT,2020-09-01
03J,NHS NORTH KIRKLEES CCG,ALL SUSPECTED CANCER,666,615,51,0.923423423423423,ALL CANCERS TWO WEEK WAIT,2020-09-01
03K,NHS NORTH LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,524,478,46,0.912213740458015,ALL CANCERS TWO WEEK WAIT,2020-09-01
05G,NHS NORTH STAFFORDSHIRE CCG,ALL SUSPECTED CANCER,941,777,164,0.825717321997875,ALL CANCERS TWO WEEK WAIT,2020-09-01
99C,NHS NORTH TYNESIDE CCG,ALL SUSPECTED CANCER,802,631,171,0.786783042394015,ALL CANCERS TWO WEEK WAIT,2020-09-01
42D,NHS NORTH YORKSHIRE CCG,ALL SUSPECTED CANCER,1492,1297,195,0.869302949061662,ALL CANCERS TWO WEEK WAIT,2020-09-01
78H,NHS NORTHAMPTONSHIRE CCG,ALL SUSPECTED CANCER,2323,2092,231,,ALL CANCERS TWO WEEK WAIT,2020-09-01
00L,NHS NORTHUMBERLAND CCG,ALL SUSPECTED CANCER,1202,1007,195,0.837770382695508,ALL CANCERS TWO WEEK WAIT,2020-09-01
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,ALL SUSPECTED CANCER,3329,3154,175,0.947431661159507,ALL CANCERS TWO WEEK WAIT,2020-09-01
00Y,NHS OLDHAM CCG,ALL SUSPECTED CANCER,805,758,47,0.941614906832298,ALL CANCERS TWO WEEK WAIT,2020-09-01
10Q,NHS OXFORDSHIRE CCG,ALL SUSPECTED CANCER,1985,1495,490,0.753148614609572,ALL CANCERS TWO WEEK WAIT,2020-09-01
10R,NHS PORTSMOUTH CCG,ALL SUSPECTED CANCER,557,534,23,0.958707360861759,ALL CANCERS TWO WEEK WAIT,2020-09-01
08N,NHS REDBRIDGE CCG,ALL SUSPECTED CANCER,916,836,80,0.912663755458515,ALL CANCERS TWO WEEK WAIT,2020-09-01
03L,NHS ROTHERHAM CCG,ALL SUSPECTED CANCER,790,750,40,0.949367088607595,ALL CANCERS TWO WEEK WAIT,2020-09-01
01G,NHS SALFORD CCG,ALL SUSPECTED CANCER,932,816,116,0.875536480686695,ALL CANCERS TWO WEEK WAIT,2020-09-01
05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,ALL SUSPECTED CANCER,1637,1409,228,0.860720830788027,ALL CANCERS TWO WEEK WAIT,2020-09-01
03N,NHS SHEFFIELD CCG,ALL SUSPECTED CANCER,1648,1588,60,0.963592233009709,ALL CANCERS TWO WEEK WAIT,2020-09-01
05N,NHS SHROPSHIRE CCG,ALL SUSPECTED CANCER,1324,1192,132,0.900302114803625,ALL CANCERS TWO WEEK WAIT,2020-09-01
11X,NHS SOMERSET CCG,ALL SUSPECTED CANCER,2089,1561,528,0.747247486835807,ALL CANCERS TWO WEEK WAIT,2020-09-01
72Q,NHS SOUTH EAST LONDON CCG,ALL SUSPECTED CANCER,6840,6052,788,0.884795321637427,ALL CANCERS TWO WEEK WAIT,2020-09-01
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,ALL SUSPECTED CANCER,747,576,171,0.771084337349398,ALL CANCERS TWO WEEK WAIT,2020-09-01
10V,NHS SOUTH EASTERN HAMPSHIRE CCG,ALL SUSPECTED CANCER,692,654,38,0.945086705202312,ALL CANCERS TWO WEEK WAIT,2020-09-01
01T,NHS SOUTH SEFTON CCG,ALL SUSPECTED CANCER,750,702,48,0.936,ALL CANCERS TWO WEEK WAIT,2020-09-01
00N,NHS SOUTH TYNESIDE CCG,ALL SUSPECTED CANCER,567,395,172,0.696649029982363,ALL CANCERS TWO WEEK WAIT,2020-09-01
05R,NHS SOUTH WARWICKSHIRE CCG,ALL SUSPECTED CANCER,1174,978,196,0.833049403747871,ALL CANCERS TWO WEEK WAIT,2020-09-01
36L,NHS SOUTH WEST LONDON CCG,ALL SUSPECTED CANCER,4690,4429,261,0.944349680170576,ALL CANCERS TWO WEEK WAIT,2020-09-01
10X,NHS SOUTHAMPTON CCG,ALL SUSPECTED CANCER,716,649,67,0.906424581005587,ALL CANCERS TWO WEEK WAIT,2020-09-01
99G,NHS SOUTHEND CCG,ALL SUSPECTED CANCER,668,582,86,,ALL CANCERS TWO WEEK WAIT,2020-09-01
01V,NHS SOUTHPORT AND FORMBY CCG,ALL SUSPECTED CANCER,612,546,66,0.892156862745098,ALL CANCERS TWO WEEK WAIT,2020-09-01
01X,NHS ST HELENS CCG,ALL SUSPECTED CANCER,893,820,73,0.918253079507279,ALL CANCERS TWO WEEK WAIT,2020-09-01
05V,NHS STAFFORD AND SURROUNDS CCG,ALL SUSPECTED CANCER,715,618,97,0.864335664335664,ALL CANCERS TWO WEEK WAIT,2020-09-01
01W,NHS STOCKPORT CCG,ALL SUSPECTED CANCER,1334,1016,318,0.761619190404798,ALL CANCERS TWO WEEK WAIT,2020-09-01
05W,NHS STOKE ON TRENT CCG,ALL SUSPECTED CANCER,1156,940,216,0.813148788927336,ALL CANCERS TWO WEEK WAIT,2020-09-01
00P,NHS SUNDERLAND CCG,ALL SUSPECTED CANCER,1131,912,219,0.806366047745358,ALL CANCERS TWO WEEK WAIT,2020-09-01
92A,NHS SURREY HEARTLANDS CCG,ALL SUSPECTED CANCER,3970,3647,323,0.918639798488665,ALL CANCERS TWO WEEK WAIT,2020-09-01
10C,NHS SURREY HEATH CCG,ALL SUSPECTED CANCER,248,233,15,0.939516129032258,ALL CANCERS TWO WEEK WAIT,2020-09-01
01Y,NHS TAMESIDE AND GLOSSOP CCG,ALL SUSPECTED CANCER,979,925,54,0.944841675178754,ALL CANCERS TWO WEEK WAIT,2020-09-01
16C,NHS TEES VALLEY CCG,ALL SUSPECTED CANCER,2150,1652,498,0.768372093023256,ALL CANCERS TWO WEEK WAIT,2020-09-01
05X,NHS TELFORD AND WREKIN CCG,ALL SUSPECTED CANCER,687,645,42,0.938864628820961,ALL CANCERS TWO WEEK WAIT,2020-09-01
07G,NHS THURROCK CCG,ALL SUSPECTED CANCER,577,551,26,,ALL CANCERS TWO WEEK WAIT,2020-09-01
08V,NHS TOWER HAMLETS CCG,ALL SUSPECTED CANCER,758,715,43,0.943271767810026,ALL CANCERS TWO WEEK WAIT,2020-09-01
02A,NHS TRAFFORD CCG,ALL SUSPECTED CANCER,865,557,308,0.64393063583815,ALL CANCERS TWO WEEK WAIT,2020-09-01
03Q,NHS VALE OF YORK CCG,ALL SUSPECTED CANCER,1144,1034,110,0.903846153846154,ALL CANCERS TWO WEEK WAIT,2020-09-01
03R,NHS WAKEFIELD CCG,ALL SUSPECTED CANCER,1402,1304,98,0.930099857346648,ALL CANCERS TWO WEEK WAIT,2020-09-01
05Y,NHS WALSALL CCG,ALL SUSPECTED CANCER,868,742,126,0.854838709677419,ALL CANCERS TWO WEEK WAIT,2020-09-01
08W,NHS WALTHAM FOREST CCG,ALL SUSPECTED CANCER,908,810,98,0.892070484581498,ALL CANCERS TWO WEEK WAIT,2020-09-01
02E,NHS WARRINGTON CCG,ALL SUSPECTED CANCER,957,770,187,,ALL CANCERS TWO WEEK WAIT,2020-09-01
05H,NHS WARWICKSHIRE NORTH CCG,ALL SUSPECTED CANCER,625,537,88,0.8592,ALL CANCERS TWO WEEK WAIT,2020-09-01
07H,NHS WEST ESSEX CCG,ALL SUSPECTED CANCER,1306,968,338,0.741194486983155,ALL CANCERS TWO WEEK WAIT,2020-09-01
11A,NHS WEST HAMPSHIRE CCG,ALL SUSPECTED CANCER,2197,1832,365,,ALL CANCERS TWO WEEK WAIT,2020-09-01
02G,NHS WEST LANCASHIRE CCG,ALL SUSPECTED CANCER,531,474,57,0.892655367231638,ALL CANCERS TWO WEEK WAIT,2020-09-01
04V,NHS WEST LEICESTERSHIRE CCG,ALL SUSPECTED CANCER,1266,1157,109,0.91390205371248,ALL CANCERS TWO WEEK WAIT,2020-09-01
08Y,NHS WEST LONDON CCG,ALL SUSPECTED CANCER,751,675,76,0.898801597869507,ALL CANCERS TWO WEEK WAIT,2020-09-01
07K,NHS WEST SUFFOLK CCG,ALL SUSPECTED CANCER,863,604,259,0.699884125144844,ALL CANCERS TWO WEEK WAIT,2020-09-01
70F,NHS WEST SUSSEX CCG,ALL SUSPECTED CANCER,3219,2828,391,0.878533706119913,ALL CANCERS TWO WEEK WAIT,2020-09-01
02H,NHS WIGAN BOROUGH CCG,ALL SUSPECTED CANCER,1207,1098,109,0.909693454846727,ALL CANCERS TWO WEEK WAIT,2020-09-01
12F,NHS WIRRAL CCG,ALL SUSPECTED CANCER,1405,1301,104,0.925978647686833,ALL CANCERS TWO WEEK WAIT,2020-09-01
06A,NHS WOLVERHAMPTON CCG,ALL SUSPECTED CANCER,797,711,86,0.892095357590966,ALL CANCERS TWO WEEK WAIT,2020-09-01
UNKNOWN,UNKNOWN,ALL SUSPECTED CANCER,676,551,125,0.81508875739645,ALL CANCERS TWO WEEK WAIT,2020-09-01
13Q,NATIONAL COMMISSIONING HUB 1,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,10,7,3,0.7,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
07L,NHS BARKING AND DAGENHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,4,3,1,0.75,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
02P,NHS BARNSLEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,74,71,3,0.959459459459459,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
99E,NHS BASILDON AND BRENTWOOD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,1,1,0,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
02Q,NHS BASSETLAW CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,14,13,1,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",Exhibited (non-cancer) breast symptoms - cancer not initially suspected,57,52,5,0.912280701754386,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
06F,NHS BEDFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,52,42,10,0.807692307692308,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
15A,NHS BERKSHIRE WEST CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,97,91,6,0.938144329896907,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
15E,NHS BIRMINGHAM AND SOLIHULL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,172,51,121,0.296511627906977,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
00Q,NHS BLACKBURN WITH DARWEN CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,48,45,3,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
00R,NHS BLACKPOOL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,52,50,2,0.961538461538462,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
00T,NHS BOLTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,74,58,16,0.783783783783784,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,81,76,5,0.938271604938272,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
07P,NHS BRENT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,70,64,6,0.914285714285714,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
09D,NHS BRIGHTON AND HOVE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,69,67,2,0.971014492753623,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",Exhibited (non-cancer) breast symptoms - cancer not initially suspected,155,86,69,0.554838709677419,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
14Y,NHS BUCKINGHAMSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,15,15,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
00V,NHS BURY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,34,27,7,0.794117647058823,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
02T,NHS CALDERDALE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,68,68,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,112,105,7,0.9375,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
04Y,NHS CANNOCK CHASE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,15,11,4,0.733333333333333,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
99F,NHS CASTLE POINT AND ROCHFORD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,38,34,4,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,45,41,4,0.911111111111111,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
27D,NHS CHESHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,123,80,43,0.650406504065041,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,32,32,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
07T,NHS CITY AND HACKNEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,113,106,7,0.938053097345133,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-09-01
