ccg_code,ccg_name,cancer_type,total_treated,within_standard,braches,performance,standard,period
02X,NHS DONCASTER CCG,ALL SUSPECTED CANCER,1158,1058,100,,ALL CANCERS TWO WEEK WAIT,2021-10-01
11J,NHS DORSET CCG,ALL SUSPECTED CANCER,3476,1649,1827,,ALL CANCERS TWO WEEK WAIT,2021-10-01
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,ALL SUSPECTED CANCER,2264,2001,263,0.883833922261484,ALL CANCERS TWO WEEK WAIT,2021-10-01
01A,NHS EAST LANCASHIRE CCG,ALL SUSPECTED CANCER,1420,1185,235,,ALL CANCERS TWO WEEK WAIT,2021-10-01
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,ALL SUSPECTED CANCER,1326,1056,270,0.796380090497738,ALL CANCERS TWO WEEK WAIT,2021-10-01
02Y,NHS EAST RIDING OF YORKSHIRE CCG,ALL SUSPECTED CANCER,1101,869,232,0.789282470481381,ALL CANCERS TWO WEEK WAIT,2021-10-01
05D,NHS EAST STAFFORDSHIRE CCG,ALL SUSPECTED CANCER,438,250,188,0.570776255707763,ALL CANCERS TWO WEEK WAIT,2021-10-01
97R,NHS EAST SUSSEX CCG,ALL SUSPECTED CANCER,2767,2627,140,0.949403686302855,ALL CANCERS TWO WEEK WAIT,2021-10-01
D4U1Y,NHS FRIMLEY CCG,ALL SUSPECTED CANCER,2452,1988,464,0.810766721044046,ALL CANCERS TWO WEEK WAIT,2021-10-01
02M,NHS FYLDE AND WYRE CCG,ALL SUSPECTED CANCER,1003,873,130,0.870388833499501,ALL CANCERS TWO WEEK WAIT,2021-10-01
11M,NHS GLOUCESTERSHIRE CCG,ALL SUSPECTED CANCER,2314,2158,156,0.932584269662921,ALL CANCERS TWO WEEK WAIT,2021-10-01
01E,NHS GREATER PRESTON CCG,ALL SUSPECTED CANCER,939,763,176,0.812566560170394,ALL CANCERS TWO WEEK WAIT,2021-10-01
01F,NHS HALTON CCG,ALL SUSPECTED CANCER,636,573,63,0.900943396226415,ALL CANCERS TWO WEEK WAIT,2021-10-01
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",ALL SUSPECTED CANCER,5881,5090,791,0.865499064784901,ALL CANCERS TWO WEEK WAIT,2021-10-01
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,ALL SUSPECTED CANCER,3244,2073,1171,0.639025893958076,ALL CANCERS TWO WEEK WAIT,2021-10-01
06N,NHS HERTS VALLEYS CCG,ALL SUSPECTED CANCER,2457,1904,553,0.774928774928775,ALL CANCERS TWO WEEK WAIT,2021-10-01
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",ALL SUSPECTED CANCER,1024,753,271,0.7353515625,ALL CANCERS TWO WEEK WAIT,2021-10-01
03F,NHS HULL CCG,ALL SUSPECTED CANCER,726,563,163,0.775482093663912,ALL CANCERS TWO WEEK WAIT,2021-10-01
06L,NHS IPSWICH AND EAST SUFFOLK CCG,ALL SUSPECTED CANCER,1660,1161,499,0.699397590361446,ALL CANCERS TWO WEEK WAIT,2021-10-01
91Q,NHS KENT AND MEDWAY CCG,ALL SUSPECTED CANCER,8110,7775,335,0.958692971639951,ALL CANCERS TWO WEEK WAIT,2021-10-01
11N,NHS KERNOW CCG,ALL SUSPECTED CANCER,2706,2359,347,0.871766444937177,ALL CANCERS TWO WEEK WAIT,2021-10-01
X2C4Y,NHS KIRKLEES CCG,ALL SUSPECTED CANCER,1657,1502,155,0.906457453228727,ALL CANCERS TWO WEEK WAIT,2021-10-01
01J,NHS KNOWSLEY CCG,ALL SUSPECTED CANCER,844,706,138,0.836492890995261,ALL CANCERS TWO WEEK WAIT,2021-10-01
15F,NHS LEEDS CCG,ALL SUSPECTED CANCER,3585,2294,1291,0.639888423988842,ALL CANCERS TWO WEEK WAIT,2021-10-01
04C,NHS LEICESTER CITY CCG,ALL SUSPECTED CANCER,1136,906,230,0.797535211267606,ALL CANCERS TWO WEEK WAIT,2021-10-01
71E,NHS LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,3483,2418,1065,0.694229112833764,ALL CANCERS TWO WEEK WAIT,2021-10-01
99A,NHS LIVERPOOL CCG,ALL SUSPECTED CANCER,2122,1686,436,0.794533459000943,ALL CANCERS TWO WEEK WAIT,2021-10-01
14L,NHS MANCHESTER CCG,ALL SUSPECTED CANCER,2291,1848,443,0.806634657354867,ALL CANCERS TWO WEEK WAIT,2021-10-01
06Q,NHS MID ESSEX CCG,ALL SUSPECTED CANCER,1658,1336,322,,ALL CANCERS TWO WEEK WAIT,2021-10-01
01K,NHS MORECAMBE BAY CCG,ALL SUSPECTED CANCER,1652,1351,301,0.817796610169492,ALL CANCERS TWO WEEK WAIT,2021-10-01
13T,NHS NEWCASTLE GATESHEAD CCG,ALL SUSPECTED CANCER,1954,1558,396,0.797338792221085,ALL CANCERS TWO WEEK WAIT,2021-10-01
26A,NHS NORFOLK AND WAVENEY CCG,ALL SUSPECTED CANCER,4143,2744,1399,0.662321988896935,ALL CANCERS TWO WEEK WAIT,2021-10-01
93C,NHS NORTH CENTRAL LONDON CCG,ALL SUSPECTED CANCER,6022,4669,1353,0.775323812686815,ALL CANCERS TWO WEEK WAIT,2021-10-01
01H,NHS NORTH CUMBRIA CCG,ALL SUSPECTED CANCER,1299,1105,194,0.850654349499615,ALL CANCERS TWO WEEK WAIT,2021-10-01
06T,NHS NORTH EAST ESSEX CCG,ALL SUSPECTED CANCER,1808,1358,450,0.751106194690266,ALL CANCERS TWO WEEK WAIT,2021-10-01
03H,NHS NORTH EAST LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,454,443,11,0.975770925110132,ALL CANCERS TWO WEEK WAIT,2021-10-01
A3A8R,NHS NORTH EAST LONDON CCG,ALL SUSPECTED CANCER,6595,5766,829,0.874298711144807,ALL CANCERS TWO WEEK WAIT,2021-10-01
03K,NHS NORTH LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,574,539,35,0.939024390243902,ALL CANCERS TWO WEEK WAIT,2021-10-01
05G,NHS NORTH STAFFORDSHIRE CCG,ALL SUSPECTED CANCER,941,600,341,0.637619553666312,ALL CANCERS TWO WEEK WAIT,2021-10-01
99C,NHS NORTH TYNESIDE CCG,ALL SUSPECTED CANCER,925,790,135,0.854054054054054,ALL CANCERS TWO WEEK WAIT,2021-10-01
W2U3Z,NHS NORTH WEST LONDON CCG,ALL SUSPECTED CANCER,8629,7088,1541,0.821416154826747,ALL CANCERS TWO WEEK WAIT,2021-10-01
42D,NHS NORTH YORKSHIRE CCG,ALL SUSPECTED CANCER,1828,1589,239,0.86925601750547,ALL CANCERS TWO WEEK WAIT,2021-10-01
78H,NHS NORTHAMPTONSHIRE CCG,ALL SUSPECTED CANCER,2488,2271,217,,ALL CANCERS TWO WEEK WAIT,2021-10-01
00L,NHS NORTHUMBERLAND CCG,ALL SUSPECTED CANCER,1343,1148,195,0.854802680565897,ALL CANCERS TWO WEEK WAIT,2021-10-01
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,ALL SUSPECTED CANCER,4054,3617,437,0.892205229403059,ALL CANCERS TWO WEEK WAIT,2021-10-01
00Y,NHS OLDHAM CCG,ALL SUSPECTED CANCER,934,720,214,0.770877944325482,ALL CANCERS TWO WEEK WAIT,2021-10-01
10Q,NHS OXFORDSHIRE CCG,ALL SUSPECTED CANCER,2237,1877,360,0.83907018328118,ALL CANCERS TWO WEEK WAIT,2021-10-01
10R,NHS PORTSMOUTH CCG,ALL SUSPECTED CANCER,655,628,27,0.958778625954198,ALL CANCERS TWO WEEK WAIT,2021-10-01
03L,NHS ROTHERHAM CCG,ALL SUSPECTED CANCER,901,847,54,0.940066592674806,ALL CANCERS TWO WEEK WAIT,2021-10-01
01G,NHS SALFORD CCG,ALL SUSPECTED CANCER,1018,801,217,0.786836935166994,ALL CANCERS TWO WEEK WAIT,2021-10-01
03N,NHS SHEFFIELD CCG,ALL SUSPECTED CANCER,1820,1654,166,0.908791208791209,ALL CANCERS TWO WEEK WAIT,2021-10-01
M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN CCG",ALL SUSPECTED CANCER,2300,1930,370,0.839130434782609,ALL CANCERS TWO WEEK WAIT,2021-10-01
11X,NHS SOMERSET CCG,ALL SUSPECTED CANCER,2418,1884,534,0.779156327543424,ALL CANCERS TWO WEEK WAIT,2021-10-01
72Q,NHS SOUTH EAST LONDON CCG,ALL SUSPECTED CANCER,7894,6507,1387,0.824296934380542,ALL CANCERS TWO WEEK WAIT,2021-10-01
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,ALL SUSPECTED CANCER,853,626,227,0.733880422039859,ALL CANCERS TWO WEEK WAIT,2021-10-01
01T,NHS SOUTH SEFTON CCG,ALL SUSPECTED CANCER,897,710,187,0.791527313266444,ALL CANCERS TWO WEEK WAIT,2021-10-01
00N,NHS SOUTH TYNESIDE CCG,ALL SUSPECTED CANCER,703,611,92,0.869132290184922,ALL CANCERS TWO WEEK WAIT,2021-10-01
36L,NHS SOUTH WEST LONDON CCG,ALL SUSPECTED CANCER,5585,5043,542,0.902954341987466,ALL CANCERS TWO WEEK WAIT,2021-10-01
99G,NHS SOUTHEND CCG,ALL SUSPECTED CANCER,780,508,272,,ALL CANCERS TWO WEEK WAIT,2021-10-01
01V,NHS SOUTHPORT AND FORMBY CCG,ALL SUSPECTED CANCER,663,447,216,0.67420814479638,ALL CANCERS TWO WEEK WAIT,2021-10-01
01X,NHS ST HELENS CCG,ALL SUSPECTED CANCER,978,877,101,0.896728016359918,ALL CANCERS TWO WEEK WAIT,2021-10-01
05V,NHS STAFFORD AND SURROUNDS CCG,ALL SUSPECTED CANCER,728,513,215,0.70467032967033,ALL CANCERS TWO WEEK WAIT,2021-10-01
01W,NHS STOCKPORT CCG,ALL SUSPECTED CANCER,1616,1210,406,0.748762376237624,ALL CANCERS TWO WEEK WAIT,2021-10-01
05W,NHS STOKE ON TRENT CCG,ALL SUSPECTED CANCER,1192,768,424,0.644295302013423,ALL CANCERS TWO WEEK WAIT,2021-10-01
00P,NHS SUNDERLAND CCG,ALL SUSPECTED CANCER,1209,1085,124,0.897435897435897,ALL CANCERS TWO WEEK WAIT,2021-10-01
92A,NHS SURREY HEARTLANDS CCG,ALL SUSPECTED CANCER,4378,4029,349,0.920283234353586,ALL CANCERS TWO WEEK WAIT,2021-10-01
01Y,NHS TAMESIDE AND GLOSSOP CCG,ALL SUSPECTED CANCER,1209,1159,50,0.958643507030604,ALL CANCERS TWO WEEK WAIT,2021-10-01
16C,NHS TEES VALLEY CCG,ALL SUSPECTED CANCER,2373,2139,234,0.901390644753477,ALL CANCERS TWO WEEK WAIT,2021-10-01
07G,NHS THURROCK CCG,ALL SUSPECTED CANCER,634,469,165,,ALL CANCERS TWO WEEK WAIT,2021-10-01
02A,NHS TRAFFORD CCG,ALL SUSPECTED CANCER,1049,874,175,0.833174451858913,ALL CANCERS TWO WEEK WAIT,2021-10-01
03Q,NHS VALE OF YORK CCG,ALL SUSPECTED CANCER,1165,1038,127,0.890987124463519,ALL CANCERS TWO WEEK WAIT,2021-10-01
03R,NHS WAKEFIELD CCG,ALL SUSPECTED CANCER,1707,1364,343,0.799062683069713,ALL CANCERS TWO WEEK WAIT,2021-10-01
02E,NHS WARRINGTON CCG,ALL SUSPECTED CANCER,967,892,75,,ALL CANCERS TWO WEEK WAIT,2021-10-01
07H,NHS WEST ESSEX CCG,ALL SUSPECTED CANCER,1348,942,406,0.698813056379822,ALL CANCERS TWO WEEK WAIT,2021-10-01
02G,NHS WEST LANCASHIRE CCG,ALL SUSPECTED CANCER,583,451,132,0.773584905660377,ALL CANCERS TWO WEEK WAIT,2021-10-01
04V,NHS WEST LEICESTERSHIRE CCG,ALL SUSPECTED CANCER,1452,1146,306,0.789256198347107,ALL CANCERS TWO WEEK WAIT,2021-10-01
07K,NHS WEST SUFFOLK CCG,ALL SUSPECTED CANCER,1099,672,427,0.611464968152866,ALL CANCERS TWO WEEK WAIT,2021-10-01
70F,NHS WEST SUSSEX CCG,ALL SUSPECTED CANCER,3972,2601,1371,0.654833836858006,ALL CANCERS TWO WEEK WAIT,2021-10-01
02H,NHS WIGAN BOROUGH CCG,ALL SUSPECTED CANCER,1410,1298,112,0.920567375886525,ALL CANCERS TWO WEEK WAIT,2021-10-01
12F,NHS WIRRAL CCG,ALL SUSPECTED CANCER,1655,1586,69,0.958308157099698,ALL CANCERS TWO WEEK WAIT,2021-10-01
UNKNOWN,UNKNOWN,ALL SUSPECTED CANCER,709,560,149,0.78984485190409,ALL CANCERS TWO WEEK WAIT,2021-10-01
02P,NHS BARNSLEY CCG,ALL SUSPECTED CANCER,840,756,84,0.9,ALL CANCERS TWO WEEK WAIT,2021-10-01
99E,NHS BASILDON AND BRENTWOOD CCG,ALL SUSPECTED CANCER,1189,872,317,,ALL CANCERS TWO WEEK WAIT,2021-10-01
02Q,NHS BASSETLAW CCG,ALL SUSPECTED CANCER,426,373,53,,ALL CANCERS TWO WEEK WAIT,2021-10-01
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",ALL SUSPECTED CANCER,3663,3034,629,0.828282828282828,ALL CANCERS TWO WEEK WAIT,2021-10-01
M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES CCG",ALL SUSPECTED CANCER,3560,2902,658,0.815168539325843,ALL CANCERS TWO WEEK WAIT,2021-10-01
15A,NHS BERKSHIRE WEST CCG,ALL SUSPECTED CANCER,1727,1593,134,0.922408801389693,ALL CANCERS TWO WEEK WAIT,2021-10-01
15E,NHS BIRMINGHAM AND SOLIHULL CCG,ALL SUSPECTED CANCER,4310,3599,711,0.835034802784223,ALL CANCERS TWO WEEK WAIT,2021-10-01
D2P2L,NHS BLACK COUNTRY AND WEST BIRMINGHAM CCG,ALL SUSPECTED CANCER,3434,3039,395,0.884973791496797,ALL CANCERS TWO WEEK WAIT,2021-10-01
00Q,NHS BLACKBURN WITH DARWEN CCG,ALL SUSPECTED CANCER,528,435,93,,ALL CANCERS TWO WEEK WAIT,2021-10-01
00R,NHS BLACKPOOL CCG,ALL SUSPECTED CANCER,701,615,86,0.877318116975749,ALL CANCERS TWO WEEK WAIT,2021-10-01
00T,NHS BOLTON CCG,ALL SUSPECTED CANCER,1117,1072,45,0.959713518352731,ALL CANCERS TWO WEEK WAIT,2021-10-01
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,ALL SUSPECTED CANCER,2135,1937,198,0.907259953161592,ALL CANCERS TWO WEEK WAIT,2021-10-01
09D,NHS BRIGHTON AND HOVE CCG,ALL SUSPECTED CANCER,1187,994,193,0.837405223251895,ALL CANCERS TWO WEEK WAIT,2021-10-01
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",ALL SUSPECTED CANCER,3750,2287,1463,0.609866666666667,ALL CANCERS TWO WEEK WAIT,2021-10-01
14Y,NHS BUCKINGHAMSHIRE CCG,ALL SUSPECTED CANCER,2101,1928,173,0.917658257972394,ALL CANCERS TWO WEEK WAIT,2021-10-01
00V,NHS BURY CCG,ALL SUSPECTED CANCER,857,594,263,0.693115519253209,ALL CANCERS TWO WEEK WAIT,2021-10-01
02T,NHS CALDERDALE CCG,ALL SUSPECTED CANCER,877,865,12,0.986316989737742,ALL CANCERS TWO WEEK WAIT,2021-10-01
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,ALL SUSPECTED CANCER,3563,2807,756,0.787819253438114,ALL CANCERS TWO WEEK WAIT,2021-10-01
04Y,NHS CANNOCK CHASE CCG,ALL SUSPECTED CANCER,560,470,90,0.839285714285714,ALL CANCERS TWO WEEK WAIT,2021-10-01
99F,NHS CASTLE POINT AND ROCHFORD CCG,ALL SUSPECTED CANCER,836,513,323,,ALL CANCERS TWO WEEK WAIT,2021-10-01
27D,NHS CHESHIRE CCG,ALL SUSPECTED CANCER,3195,2489,706,0.779029733959311,ALL CANCERS TWO WEEK WAIT,2021-10-01
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,ALL SUSPECTED CANCER,809,635,174,0.784919653893696,ALL CANCERS TWO WEEK WAIT,2021-10-01
84H,NHS COUNTY DURHAM CCG,ALL SUSPECTED CANCER,2011,1614,397,0.802585778219791,ALL CANCERS TWO WEEK WAIT,2021-10-01
B2M3M,NHS COVENTRY AND WARWICKSHIRE CCG,ALL SUSPECTED CANCER,4094,3528,566,0.861748900830484,ALL CANCERS TWO WEEK WAIT,2021-10-01
15M,NHS DERBY AND DERBYSHIRE CCG,ALL SUSPECTED CANCER,3848,3065,783,0.796517671517671,ALL CANCERS TWO WEEK WAIT,2021-10-01
15N,NHS DEVON CCG,ALL SUSPECTED CANCER,6241,4306,1935,0.689953533087646,ALL CANCERS TWO WEEK WAIT,2021-10-01
02X,NHS DONCASTER CCG,ALL SUSPECTED CANCER,1158,1058,100,,ALL CANCERS TWO WEEK WAIT,2021-10-01
11J,NHS DORSET CCG,ALL SUSPECTED CANCER,3476,1649,1827,,ALL CANCERS TWO WEEK WAIT,2021-10-01
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,ALL SUSPECTED CANCER,2264,2001,263,0.883833922261484,ALL CANCERS TWO WEEK WAIT,2021-10-01
01A,NHS EAST LANCASHIRE CCG,ALL SUSPECTED CANCER,1420,1185,235,,ALL CANCERS TWO WEEK WAIT,2021-10-01
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,ALL SUSPECTED CANCER,1326,1056,270,0.796380090497738,ALL CANCERS TWO WEEK WAIT,2021-10-01
02Y,NHS EAST RIDING OF YORKSHIRE CCG,ALL SUSPECTED CANCER,1101,869,232,0.789282470481381,ALL CANCERS TWO WEEK WAIT,2021-10-01
05D,NHS EAST STAFFORDSHIRE CCG,ALL SUSPECTED CANCER,438,250,188,0.570776255707763,ALL CANCERS TWO WEEK WAIT,2021-10-01
97R,NHS EAST SUSSEX CCG,ALL SUSPECTED CANCER,2767,2627,140,0.949403686302855,ALL CANCERS TWO WEEK WAIT,2021-10-01
D4U1Y,NHS FRIMLEY CCG,ALL SUSPECTED CANCER,2452,1988,464,0.810766721044046,ALL CANCERS TWO WEEK WAIT,2021-10-01
02M,NHS FYLDE AND WYRE CCG,ALL SUSPECTED CANCER,1003,873,130,0.870388833499501,ALL CANCERS TWO WEEK WAIT,2021-10-01
11M,NHS GLOUCESTERSHIRE CCG,ALL SUSPECTED CANCER,2314,2158,156,0.932584269662921,ALL CANCERS TWO WEEK WAIT,2021-10-01
01E,NHS GREATER PRESTON CCG,ALL SUSPECTED CANCER,939,763,176,0.812566560170394,ALL CANCERS TWO WEEK WAIT,2021-10-01
01F,NHS HALTON CCG,ALL SUSPECTED CANCER,636,573,63,0.900943396226415,ALL CANCERS TWO WEEK WAIT,2021-10-01
D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT CCG",ALL SUSPECTED CANCER,5881,5090,791,0.865499064784901,ALL CANCERS TWO WEEK WAIT,2021-10-01
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,ALL SUSPECTED CANCER,3244,2073,1171,0.639025893958076,ALL CANCERS TWO WEEK WAIT,2021-10-01
06N,NHS HERTS VALLEYS CCG,ALL SUSPECTED CANCER,2457,1904,553,0.774928774928775,ALL CANCERS TWO WEEK WAIT,2021-10-01
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",ALL SUSPECTED CANCER,1024,753,271,0.7353515625,ALL CANCERS TWO WEEK WAIT,2021-10-01
03F,NHS HULL CCG,ALL SUSPECTED CANCER,726,563,163,0.775482093663912,ALL CANCERS TWO WEEK WAIT,2021-10-01
06L,NHS IPSWICH AND EAST SUFFOLK CCG,ALL SUSPECTED CANCER,1660,1161,499,0.699397590361446,ALL CANCERS TWO WEEK WAIT,2021-10-01
91Q,NHS KENT AND MEDWAY CCG,ALL SUSPECTED CANCER,8110,7775,335,0.958692971639951,ALL CANCERS TWO WEEK WAIT,2021-10-01
11N,NHS KERNOW CCG,ALL SUSPECTED CANCER,2706,2359,347,0.871766444937177,ALL CANCERS TWO WEEK WAIT,2021-10-01
X2C4Y,NHS KIRKLEES CCG,ALL SUSPECTED CANCER,1657,1502,155,0.906457453228727,ALL CANCERS TWO WEEK WAIT,2021-10-01
01J,NHS KNOWSLEY CCG,ALL SUSPECTED CANCER,844,706,138,0.836492890995261,ALL CANCERS TWO WEEK WAIT,2021-10-01
15F,NHS LEEDS CCG,ALL SUSPECTED CANCER,3585,2294,1291,0.639888423988842,ALL CANCERS TWO WEEK WAIT,2021-10-01
04C,NHS LEICESTER CITY CCG,ALL SUSPECTED CANCER,1136,906,230,0.797535211267606,ALL CANCERS TWO WEEK WAIT,2021-10-01
71E,NHS LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,3483,2418,1065,0.694229112833764,ALL CANCERS TWO WEEK WAIT,2021-10-01
99A,NHS LIVERPOOL CCG,ALL SUSPECTED CANCER,2122,1686,436,0.794533459000943,ALL CANCERS TWO WEEK WAIT,2021-10-01
14L,NHS MANCHESTER CCG,ALL SUSPECTED CANCER,2291,1848,443,0.806634657354867,ALL CANCERS TWO WEEK WAIT,2021-10-01
06Q,NHS MID ESSEX CCG,ALL SUSPECTED CANCER,1658,1336,322,,ALL CANCERS TWO WEEK WAIT,2021-10-01
01K,NHS MORECAMBE BAY CCG,ALL SUSPECTED CANCER,1652,1351,301,0.817796610169492,ALL CANCERS TWO WEEK WAIT,2021-10-01
13T,NHS NEWCASTLE GATESHEAD CCG,ALL SUSPECTED CANCER,1954,1558,396,0.797338792221085,ALL CANCERS TWO WEEK WAIT,2021-10-01
26A,NHS NORFOLK AND WAVENEY CCG,ALL SUSPECTED CANCER,4143,2744,1399,0.662321988896935,ALL CANCERS TWO WEEK WAIT,2021-10-01
93C,NHS NORTH CENTRAL LONDON CCG,ALL SUSPECTED CANCER,6022,4669,1353,0.775323812686815,ALL CANCERS TWO WEEK WAIT,2021-10-01
01H,NHS NORTH CUMBRIA CCG,ALL SUSPECTED CANCER,1299,1105,194,0.850654349499615,ALL CANCERS TWO WEEK WAIT,2021-10-01
06T,NHS NORTH EAST ESSEX CCG,ALL SUSPECTED CANCER,1808,1358,450,0.751106194690266,ALL CANCERS TWO WEEK WAIT,2021-10-01
03H,NHS NORTH EAST LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,454,443,11,0.975770925110132,ALL CANCERS TWO WEEK WAIT,2021-10-01
A3A8R,NHS NORTH EAST LONDON CCG,ALL SUSPECTED CANCER,6595,5766,829,0.874298711144807,ALL CANCERS TWO WEEK WAIT,2021-10-01
03K,NHS NORTH LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,574,539,35,0.939024390243902,ALL CANCERS TWO WEEK WAIT,2021-10-01
05G,NHS NORTH STAFFORDSHIRE CCG,ALL SUSPECTED CANCER,941,600,341,0.637619553666312,ALL CANCERS TWO WEEK WAIT,2021-10-01
99C,NHS NORTH TYNESIDE CCG,ALL SUSPECTED CANCER,925,790,135,0.854054054054054,ALL CANCERS TWO WEEK WAIT,2021-10-01
W2U3Z,NHS NORTH WEST LONDON CCG,ALL SUSPECTED CANCER,8629,7088,1541,0.821416154826747,ALL CANCERS TWO WEEK WAIT,2021-10-01
