ccg_code,ccg_name,cancer_type,total_treated,within_standard,braches,performance,standard,period
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,ALL SUSPECTED CANCER,1832,1679,153,0.91648471615720495,ALL CANCERS TWO WEEK WAIT,2021-01-01
07P,NHS BRENT CCG,ALL SUSPECTED CANCER,934,802,132,0.85867237687366205,ALL CANCERS TWO WEEK WAIT,2021-01-01
09D,NHS BRIGHTON AND HOVE CCG,ALL SUSPECTED CANCER,825,772,53,0.93575757575757601,ALL CANCERS TWO WEEK WAIT,2021-01-01
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",ALL SUSPECTED CANCER,3002,2136,866,0.71152564956695497,ALL CANCERS TWO WEEK WAIT,2021-01-01
14Y,NHS BUCKINGHAMSHIRE CCG,ALL SUSPECTED CANCER,1592,1326,266,0.83291457286432202,ALL CANCERS TWO WEEK WAIT,2021-01-01
00V,NHS BURY CCG,ALL SUSPECTED CANCER,631,470,161,0.74484944532488095,ALL CANCERS TWO WEEK WAIT,2021-01-01
02T,NHS CALDERDALE CCG,ALL SUSPECTED CANCER,660,650,10,0.98484848484848497,ALL CANCERS TWO WEEK WAIT,2021-01-01
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,ALL SUSPECTED CANCER,2462,1938,524,0.78716490658001603,ALL CANCERS TWO WEEK WAIT,2021-01-01
04Y,NHS CANNOCK CHASE CCG,ALL SUSPECTED CANCER,427,356,71,0.83372365339578502,ALL CANCERS TWO WEEK WAIT,2021-01-01
99F,NHS CASTLE POINT AND ROCHFORD CCG,ALL SUSPECTED CANCER,544,391,153,,ALL CANCERS TWO WEEK WAIT,2021-01-01
09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,ALL SUSPECTED CANCER,409,377,32,0.92176039119804398,ALL CANCERS TWO WEEK WAIT,2021-01-01
27D,NHS CHESHIRE CCG,ALL SUSPECTED CANCER,2313,1991,322,0.86078685689580603,ALL CANCERS TWO WEEK WAIT,2021-01-01
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,ALL SUSPECTED CANCER,654,457,197,0.69877675840978604,ALL CANCERS TWO WEEK WAIT,2021-01-01
07T,NHS CITY AND HACKNEY CCG,ALL SUSPECTED CANCER,565,534,31,0.94513274336283204,ALL CANCERS TWO WEEK WAIT,2021-01-01
84H,NHS COUNTY DURHAM CCG,ALL SUSPECTED CANCER,1725,1434,291,0.83130434782608698,ALL CANCERS TWO WEEK WAIT,2021-01-01
05A,NHS COVENTRY AND RUGBY CCG,ALL SUSPECTED CANCER,1288,1247,41,0.96816770186335399,ALL CANCERS TWO WEEK WAIT,2021-01-01
15M,NHS DERBY AND DERBYSHIRE CCG,ALL SUSPECTED CANCER,2956,2192,764,0.74154262516914704,ALL CANCERS TWO WEEK WAIT,2021-01-01
15N,NHS DEVON CCG,ALL SUSPECTED CANCER,4547,3274,1273,0.72003518803606803,ALL CANCERS TWO WEEK WAIT,2021-01-01
02X,NHS DONCASTER CCG,ALL SUSPECTED CANCER,962,679,283,,ALL CANCERS TWO WEEK WAIT,2021-01-01
11J,NHS DORSET CCG,ALL SUSPECTED CANCER,2782,2013,769,,ALL CANCERS TWO WEEK WAIT,2021-01-01
05C,NHS DUDLEY CCG,ALL SUSPECTED CANCER,1007,860,147,0.85402184707050599,ALL CANCERS TWO WEEK WAIT,2021-01-01
07W,NHS EALING CCG,ALL SUSPECTED CANCER,996,922,74,0.92570281124498,ALL CANCERS TWO WEEK WAIT,2021-01-01
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,ALL SUSPECTED CANCER,1465,1392,73,0.95017064846416399,ALL CANCERS TWO WEEK WAIT,2021-01-01
15D,NHS EAST BERKSHIRE CCG,ALL SUSPECTED CANCER,1062,925,137,0.87099811676082906,ALL CANCERS TWO WEEK WAIT,2021-01-01
01A,NHS EAST LANCASHIRE CCG,ALL SUSPECTED CANCER,1132,1059,73,,ALL CANCERS TWO WEEK WAIT,2021-01-01
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,ALL SUSPECTED CANCER,1058,984,74,0.93005671077504704,ALL CANCERS TWO WEEK WAIT,2021-01-01
02Y,NHS EAST RIDING OF YORKSHIRE CCG,ALL SUSPECTED CANCER,945,813,132,0.86031746031746004,ALL CANCERS TWO WEEK WAIT,2021-01-01
05D,NHS EAST STAFFORDSHIRE CCG,ALL SUSPECTED CANCER,388,284,104,0.731958762886598,ALL CANCERS TWO WEEK WAIT,2021-01-01
97R,NHS EAST SUSSEX CCG,ALL SUSPECTED CANCER,1790,1719,71,0.96033519553072599,ALL CANCERS TWO WEEK WAIT,2021-01-01
10K,NHS FAREHAM AND GOSPORT CCG,ALL SUSPECTED CANCER,563,531,32,0.94316163410302001,ALL CANCERS TWO WEEK WAIT,2021-01-01
02M,NHS FYLDE AND WYRE CCG,ALL SUSPECTED CANCER,743,681,62,0.91655450874831801,ALL CANCERS TWO WEEK WAIT,2021-01-01
11M,NHS GLOUCESTERSHIRE CCG,ALL SUSPECTED CANCER,1740,1565,175,0.89942528735632199,ALL CANCERS TWO WEEK WAIT,2021-01-01
03A,NHS GREATER HUDDERSFIELD CCG,ALL SUSPECTED CANCER,675,666,9,0.98666666666666702,ALL CANCERS TWO WEEK WAIT,2021-01-01
01E,NHS GREATER PRESTON CCG,ALL SUSPECTED CANCER,818,601,217,0.73471882640586805,ALL CANCERS TWO WEEK WAIT,2021-01-01
01F,NHS HALTON CCG,ALL SUSPECTED CANCER,449,398,51,0.88641425389755002,ALL CANCERS TWO WEEK WAIT,2021-01-01
08C,NHS HAMMERSMITH AND FULHAM CCG,ALL SUSPECTED CANCER,804,749,55,0.93159203980099503,ALL CANCERS TWO WEEK WAIT,2021-01-01
08E,NHS HARROW CCG,ALL SUSPECTED CANCER,880,750,130,0.85227272727272696,ALL CANCERS TWO WEEK WAIT,2021-01-01
08F,NHS HAVERING CCG,ALL SUSPECTED CANCER,793,744,49,0.93820933165195497,ALL CANCERS TWO WEEK WAIT,2021-01-01
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,ALL SUSPECTED CANCER,2352,1846,506,0.78486394557823103,ALL CANCERS TWO WEEK WAIT,2021-01-01
06N,NHS HERTS VALLEYS CCG,ALL SUSPECTED CANCER,1692,1461,231,0.86347517730496504,ALL CANCERS TWO WEEK WAIT,2021-01-01
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",ALL SUSPECTED CANCER,893,622,271,0.69652855543113101,ALL CANCERS TWO WEEK WAIT,2021-01-01
08G,NHS HILLINGDON CCG,ALL SUSPECTED CANCER,709,609,100,0.85895627644569805,ALL CANCERS TWO WEEK WAIT,2021-01-01
07Y,NHS HOUNSLOW CCG,ALL SUSPECTED CANCER,646,620,26,0.95975232198142402,ALL CANCERS TWO WEEK WAIT,2021-01-01
03F,NHS HULL CCG,ALL SUSPECTED CANCER,798,683,115,0.85588972431077703,ALL CANCERS TWO WEEK WAIT,2021-01-01
06L,NHS IPSWICH AND EAST SUFFOLK CCG,ALL SUSPECTED CANCER,1333,1138,195,0.85371342835708897,ALL CANCERS TWO WEEK WAIT,2021-01-01
10L,NHS ISLE OF WIGHT CCG,ALL SUSPECTED CANCER,364,347,17,0.95329670329670302,ALL CANCERS TWO WEEK WAIT,2021-01-01
91Q,NHS KENT AND MEDWAY CCG,ALL SUSPECTED CANCER,5664,5399,265,0.95321327683615797,ALL CANCERS TWO WEEK WAIT,2021-01-01
11N,NHS KERNOW CCG,ALL SUSPECTED CANCER,2032,1682,350,0.827755905511811,ALL CANCERS TWO WEEK WAIT,2021-01-01
01J,NHS KNOWSLEY CCG,ALL SUSPECTED CANCER,664,585,79,0.88102409638554202,ALL CANCERS TWO WEEK WAIT,2021-01-01
15F,NHS LEEDS CCG,ALL SUSPECTED CANCER,2824,1946,878,0.68909348441926299,ALL CANCERS TWO WEEK WAIT,2021-01-01
04C,NHS LEICESTER CITY CCG,ALL SUSPECTED CANCER,871,797,74,0.91504018369689999,ALL CANCERS TWO WEEK WAIT,2021-01-01
71E,NHS LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,2771,2103,668,0.75893179357632601,ALL CANCERS TWO WEEK WAIT,2021-01-01
99A,NHS LIVERPOOL CCG,ALL SUSPECTED CANCER,1817,1494,323,0.82223445239405601,ALL CANCERS TWO WEEK WAIT,2021-01-01
06P,NHS LUTON CCG,ALL SUSPECTED CANCER,431,397,34,0.92111368909512803,ALL CANCERS TWO WEEK WAIT,2021-01-01
14L,NHS MANCHESTER CCG,ALL SUSPECTED CANCER,1999,1487,512,0.74387193596798395,ALL CANCERS TWO WEEK WAIT,2021-01-01
06Q,NHS MID ESSEX CCG,ALL SUSPECTED CANCER,1399,1081,318,,ALL CANCERS TWO WEEK WAIT,2021-01-01
04F,NHS MILTON KEYNES CCG,ALL SUSPECTED CANCER,679,537,142,0.79086892488954297,ALL CANCERS TWO WEEK WAIT,2021-01-01
01K,NHS MORECAMBE BAY CCG,ALL SUSPECTED CANCER,1183,676,507,0.57142857142857095,ALL CANCERS TWO WEEK WAIT,2021-01-01
13T,NHS NEWCASTLE GATESHEAD CCG,ALL SUSPECTED CANCER,1472,916,556,0.622282608695652,ALL CANCERS TWO WEEK WAIT,2021-01-01
08M,NHS NEWHAM CCG,ALL SUSPECTED CANCER,649,610,39,0.93990755007704196,ALL CANCERS TWO WEEK WAIT,2021-01-01
26A,NHS NORFOLK AND WAVENEY CCG,ALL SUSPECTED CANCER,3470,2662,808,0.76714697406340104,ALL CANCERS TWO WEEK WAIT,2021-01-01
93C,NHS NORTH CENTRAL LONDON CCG,ALL SUSPECTED CANCER,4533,3809,724,0.84028237370394898,ALL CANCERS TWO WEEK WAIT,2021-01-01
01H,NHS NORTH CUMBRIA CCG,ALL SUSPECTED CANCER,1056,769,287,0.72821969696969702,ALL CANCERS TWO WEEK WAIT,2021-01-01
06T,NHS NORTH EAST ESSEX CCG,ALL SUSPECTED CANCER,1213,922,291,0.76009892827699899,ALL CANCERS TWO WEEK WAIT,2021-01-01
99M,NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG,ALL SUSPECTED CANCER,540,479,61,0.88703703703703696,ALL CANCERS TWO WEEK WAIT,2021-01-01
03H,NHS NORTH EAST LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,386,378,8,0.97927461139896399,ALL CANCERS TWO WEEK WAIT,2021-01-01
10J,NHS NORTH HAMPSHIRE CCG,ALL SUSPECTED CANCER,544,493,51,,ALL CANCERS TWO WEEK WAIT,2021-01-01
03J,NHS NORTH KIRKLEES CCG,ALL SUSPECTED CANCER,619,590,29,0.95315024232633305,ALL CANCERS TWO WEEK WAIT,2021-01-01
03K,NHS NORTH LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,450,440,10,0.97777777777777797,ALL CANCERS TWO WEEK WAIT,2021-01-01
05G,NHS NORTH STAFFORDSHIRE CCG,ALL SUSPECTED CANCER,776,679,97,0.875,ALL CANCERS TWO WEEK WAIT,2021-01-01
99C,NHS NORTH TYNESIDE CCG,ALL SUSPECTED CANCER,696,547,149,0.78591954022988497,ALL CANCERS TWO WEEK WAIT,2021-01-01
42D,NHS NORTH YORKSHIRE CCG,ALL SUSPECTED CANCER,1213,1089,124,0.89777411376751903,ALL CANCERS TWO WEEK WAIT,2021-01-01
78H,NHS NORTHAMPTONSHIRE CCG,ALL SUSPECTED CANCER,1905,1781,124,,ALL CANCERS TWO WEEK WAIT,2021-01-01
00L,NHS NORTHUMBERLAND CCG,ALL SUSPECTED CANCER,1150,968,182,0.84173913043478299,ALL CANCERS TWO WEEK WAIT,2021-01-01
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,ALL SUSPECTED CANCER,3241,2877,364,0.88768898488120995,ALL CANCERS TWO WEEK WAIT,2021-01-01
00Y,NHS OLDHAM CCG,ALL SUSPECTED CANCER,710,541,169,0.76197183098591503,ALL CANCERS TWO WEEK WAIT,2021-01-01
10Q,NHS OXFORDSHIRE CCG,ALL SUSPECTED CANCER,1655,1184,471,0.71540785498489401,ALL CANCERS TWO WEEK WAIT,2021-01-01
10R,NHS PORTSMOUTH CCG,ALL SUSPECTED CANCER,471,444,27,0.94267515923566902,ALL CANCERS TWO WEEK WAIT,2021-01-01
08N,NHS REDBRIDGE CCG,ALL SUSPECTED CANCER,708,657,51,0.927966101694915,ALL CANCERS TWO WEEK WAIT,2021-01-01
03L,NHS ROTHERHAM CCG,ALL SUSPECTED CANCER,709,594,115,0.83779971791255303,ALL CANCERS TWO WEEK WAIT,2021-01-01
01G,NHS SALFORD CCG,ALL SUSPECTED CANCER,859,712,147,0.82887077997671699,ALL CANCERS TWO WEEK WAIT,2021-01-01
05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,ALL SUSPECTED CANCER,1389,1099,290,0.79121670266378696,ALL CANCERS TWO WEEK WAIT,2021-01-01
03N,NHS SHEFFIELD CCG,ALL SUSPECTED CANCER,1499,1362,137,0.908605737158105,ALL CANCERS TWO WEEK WAIT,2021-01-01
05N,NHS SHROPSHIRE CCG,ALL SUSPECTED CANCER,1121,951,170,0.84834968777876896,ALL CANCERS TWO WEEK WAIT,2021-01-01
11X,NHS SOMERSET CCG,ALL SUSPECTED CANCER,1763,1510,253,0.85649461145774297,ALL CANCERS TWO WEEK WAIT,2021-01-01
72Q,NHS SOUTH EAST LONDON CCG,ALL SUSPECTED CANCER,5226,4696,530,0.89858400306161501,ALL CANCERS TWO WEEK WAIT,2021-01-01
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,ALL SUSPECTED CANCER,698,422,276,0.60458452722063005,ALL CANCERS TWO WEEK WAIT,2021-01-01
10V,NHS SOUTH EASTERN HAMPSHIRE CCG,ALL SUSPECTED CANCER,530,487,43,0.91886792452830202,ALL CANCERS TWO WEEK WAIT,2021-01-01
01T,NHS SOUTH SEFTON CCG,ALL SUSPECTED CANCER,608,514,94,0.84539473684210498,ALL CANCERS TWO WEEK WAIT,2021-01-01
00N,NHS SOUTH TYNESIDE CCG,ALL SUSPECTED CANCER,664,439,225,0.66114457831325302,ALL CANCERS TWO WEEK WAIT,2021-01-01
05R,NHS SOUTH WARWICKSHIRE CCG,ALL SUSPECTED CANCER,1001,717,284,0.71628371628371601,ALL CANCERS TWO WEEK WAIT,2021-01-01
36L,NHS SOUTH WEST LONDON CCG,ALL SUSPECTED CANCER,3602,3432,170,0.95280399777901204,ALL CANCERS TWO WEEK WAIT,2021-01-01
10X,NHS SOUTHAMPTON CCG,ALL SUSPECTED CANCER,641,609,32,0.95007800312012503,ALL CANCERS TWO WEEK WAIT,2021-01-01
99G,NHS SOUTHEND CCG,ALL SUSPECTED CANCER,484,347,137,,ALL CANCERS TWO WEEK WAIT,2021-01-01
01V,NHS SOUTHPORT AND FORMBY CCG,ALL SUSPECTED CANCER,437,370,67,0.84668192219679606,ALL CANCERS TWO WEEK WAIT,2021-01-01
01X,NHS ST HELENS CCG,ALL SUSPECTED CANCER,758,700,58,0.923482849604222,ALL CANCERS TWO WEEK WAIT,2021-01-01
05V,NHS STAFFORD AND SURROUNDS CCG,ALL SUSPECTED CANCER,697,630,67,0.90387374461979897,ALL CANCERS TWO WEEK WAIT,2021-01-01
01W,NHS STOCKPORT CCG,ALL SUSPECTED CANCER,1152,774,378,0.671875,ALL CANCERS TWO WEEK WAIT,2021-01-01
05W,NHS STOKE ON TRENT CCG,ALL SUSPECTED CANCER,1092,956,136,0.87545787545787501,ALL CANCERS TWO WEEK WAIT,2021-01-01
00P,NHS SUNDERLAND CCG,ALL SUSPECTED CANCER,934,671,263,0.71841541755888605,ALL CANCERS TWO WEEK WAIT,2021-01-01
92A,NHS SURREY HEARTLANDS CCG,ALL SUSPECTED CANCER,3139,3001,138,0.95603695444408998,ALL CANCERS TWO WEEK WAIT,2021-01-01
10C,NHS SURREY HEATH CCG,ALL SUSPECTED CANCER,261,230,31,0.88122605363984696,ALL CANCERS TWO WEEK WAIT,2021-01-01
01Y,NHS TAMESIDE AND GLOSSOP CCG,ALL SUSPECTED CANCER,843,761,82,0.90272835112692795,ALL CANCERS TWO WEEK WAIT,2021-01-01
16C,NHS TEES VALLEY CCG,ALL SUSPECTED CANCER,1850,1646,204,0.88972972972972997,ALL CANCERS TWO WEEK WAIT,2021-01-01
05X,NHS TELFORD AND WREKIN CCG,ALL SUSPECTED CANCER,587,484,103,0.82453151618398601,ALL CANCERS TWO WEEK WAIT,2021-01-01
07G,NHS THURROCK CCG,ALL SUSPECTED CANCER,421,395,26,,ALL CANCERS TWO WEEK WAIT,2021-01-01
08V,NHS TOWER HAMLETS CCG,ALL SUSPECTED CANCER,534,509,25,0.95318352059925104,ALL CANCERS TWO WEEK WAIT,2021-01-01
02A,NHS TRAFFORD CCG,ALL SUSPECTED CANCER,777,594,183,0.76447876447876495,ALL CANCERS TWO WEEK WAIT,2021-01-01
03Q,NHS VALE OF YORK CCG,ALL SUSPECTED CANCER,831,744,87,0.89530685920577602,ALL CANCERS TWO WEEK WAIT,2021-01-01
03R,NHS WAKEFIELD CCG,ALL SUSPECTED CANCER,1390,1313,77,0.94460431654676302,ALL CANCERS TWO WEEK WAIT,2021-01-01
05Y,NHS WALSALL CCG,ALL SUSPECTED CANCER,686,512,174,0.74635568513119499,ALL CANCERS TWO WEEK WAIT,2021-01-01
08W,NHS WALTHAM FOREST CCG,ALL SUSPECTED CANCER,722,666,56,0.92243767313019398,ALL CANCERS TWO WEEK WAIT,2021-01-01
02E,NHS WARRINGTON CCG,ALL SUSPECTED CANCER,799,681,118,,ALL CANCERS TWO WEEK WAIT,2021-01-01
05H,NHS WARWICKSHIRE NORTH CCG,ALL SUSPECTED CANCER,553,440,113,0.79566003616636505,ALL CANCERS TWO WEEK WAIT,2021-01-01
07H,NHS WEST ESSEX CCG,ALL SUSPECTED CANCER,904,802,102,0.88716814159292001,ALL CANCERS TWO WEEK WAIT,2021-01-01
11A,NHS WEST HAMPSHIRE CCG,ALL SUSPECTED CANCER,1927,1717,210,,ALL CANCERS TWO WEEK WAIT,2021-01-01
02G,NHS WEST LANCASHIRE CCG,ALL SUSPECTED CANCER,430,358,72,0.832558139534884,ALL CANCERS TWO WEEK WAIT,2021-01-01
04V,NHS WEST LEICESTERSHIRE CCG,ALL SUSPECTED CANCER,1124,999,125,0.88879003558718905,ALL CANCERS TWO WEEK WAIT,2021-01-01
08Y,NHS WEST LONDON CCG,ALL SUSPECTED CANCER,557,534,23,0.95870736086175901,ALL CANCERS TWO WEEK WAIT,2021-01-01
07K,NHS WEST SUFFOLK CCG,ALL SUSPECTED CANCER,758,473,285,0.62401055408970996,ALL CANCERS TWO WEEK WAIT,2021-01-01
70F,NHS WEST SUSSEX CCG,ALL SUSPECTED CANCER,2965,2418,547,0.81551433389544703,ALL CANCERS TWO WEEK WAIT,2021-01-01
02H,NHS WIGAN BOROUGH CCG,ALL SUSPECTED CANCER,1011,968,43,0.95746785361028697,ALL CANCERS TWO WEEK WAIT,2021-01-01
12F,NHS WIRRAL CCG,ALL SUSPECTED CANCER,1196,1146,50,0.95819397993310995,ALL CANCERS TWO WEEK WAIT,2021-01-01
06A,NHS WOLVERHAMPTON CCG,ALL SUSPECTED CANCER,508,409,99,0.80511811023622004,ALL CANCERS TWO WEEK WAIT,2021-01-01
UNKNOWN,UNKNOWN,ALL SUSPECTED CANCER,576,467,109,0.81076388888888895,ALL CANCERS TWO WEEK WAIT,2021-01-01
13Q,NATIONAL COMMISSIONING HUB 1,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,6,1,5,0.16666666666666699,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
07L,NHS BARKING AND DAGENHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,26,24,2,0.92307692307692302,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
02P,NHS BARNSLEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,78,73,5,0.93589743589743601,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
99E,NHS BASILDON AND BRENTWOOD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,50,49,1,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
02Q,NHS BASSETLAW CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,9,2,7,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",Exhibited (non-cancer) breast symptoms - cancer not initially suspected,123,27,96,0.219512195121951,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
06F,NHS BEDFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,84,54,30,0.64285714285714302,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
15A,NHS BERKSHIRE WEST CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,133,125,8,0.93984962406015005,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
15E,NHS BIRMINGHAM AND SOLIHULL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,122,57,65,0.46721311475409799,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
00Q,NHS BLACKBURN WITH DARWEN CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,59,55,4,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
00R,NHS BLACKPOOL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,59,53,6,0.89830508474576298,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
00T,NHS BOLTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,99,21,78,0.21212121212121199,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,92,60,32,0.65217391304347805,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
07P,NHS BRENT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,26,24,2,0.92307692307692302,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
09D,NHS BRIGHTON AND HOVE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,104,98,6,0.94230769230769196,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",Exhibited (non-cancer) breast symptoms - cancer not initially suspected,137,70,67,0.51094890510948898,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
14Y,NHS BUCKINGHAMSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,9,9,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
00V,NHS BURY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,81,8,73,9.8765432098765399E-2,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
02T,NHS CALDERDALE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,49,48,1,0.97959183673469397,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,113,98,15,0.86725663716814205,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
04Y,NHS CANNOCK CHASE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,17,5,12,0.29411764705882398,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
99F,NHS CASTLE POINT AND ROCHFORD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,43,31,12,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,35,27,8,0.77142857142857102,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
27D,NHS CHESHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,130,97,33,0.74615384615384595,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,60,4,56,6.6666666666666693E-2,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-01-01
