ccg_code,ccg_name,cancer_type,total_treated,within_standard,braches,performance,standard,period
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,ALL SUSPECTED CANCER,655,562,93,0.858015267175573,ALL CANCERS TWO WEEK WAIT,2021-02-01
07T,NHS CITY AND HACKNEY CCG,ALL SUSPECTED CANCER,601,584,17,0.97171381031614,ALL CANCERS TWO WEEK WAIT,2021-02-01
84H,NHS COUNTY DURHAM CCG,ALL SUSPECTED CANCER,1608,1409,199,0.876243781094527,ALL CANCERS TWO WEEK WAIT,2021-02-01
05A,NHS COVENTRY AND RUGBY CCG,ALL SUSPECTED CANCER,1458,1432,26,0.982167352537723,ALL CANCERS TWO WEEK WAIT,2021-02-01
15M,NHS DERBY AND DERBYSHIRE CCG,ALL SUSPECTED CANCER,3048,2808,240,0.921259842519685,ALL CANCERS TWO WEEK WAIT,2021-02-01
15N,NHS DEVON CCG,ALL SUSPECTED CANCER,4554,3735,819,0.820158102766798,ALL CANCERS TWO WEEK WAIT,2021-02-01
02X,NHS DONCASTER CCG,ALL SUSPECTED CANCER,922,711,211,,ALL CANCERS TWO WEEK WAIT,2021-02-01
11J,NHS DORSET CCG,ALL SUSPECTED CANCER,2680,2338,342,,ALL CANCERS TWO WEEK WAIT,2021-02-01
05C,NHS DUDLEY CCG,ALL SUSPECTED CANCER,972,952,20,0.979423868312757,ALL CANCERS TWO WEEK WAIT,2021-02-01
07W,NHS EALING CCG,ALL SUSPECTED CANCER,1008,970,38,0.962301587301587,ALL CANCERS TWO WEEK WAIT,2021-02-01
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,ALL SUSPECTED CANCER,1664,1589,75,0.954927884615385,ALL CANCERS TWO WEEK WAIT,2021-02-01
15D,NHS EAST BERKSHIRE CCG,ALL SUSPECTED CANCER,1106,1072,34,0.969258589511754,ALL CANCERS TWO WEEK WAIT,2021-02-01
01A,NHS EAST LANCASHIRE CCG,ALL SUSPECTED CANCER,1102,1059,43,,ALL CANCERS TWO WEEK WAIT,2021-02-01
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,ALL SUSPECTED CANCER,1051,994,57,0.945765937202664,ALL CANCERS TWO WEEK WAIT,2021-02-01
02Y,NHS EAST RIDING OF YORKSHIRE CCG,ALL SUSPECTED CANCER,943,871,72,0.923647932131495,ALL CANCERS TWO WEEK WAIT,2021-02-01
05D,NHS EAST STAFFORDSHIRE CCG,ALL SUSPECTED CANCER,433,353,80,0.815242494226328,ALL CANCERS TWO WEEK WAIT,2021-02-01
97R,NHS EAST SUSSEX CCG,ALL SUSPECTED CANCER,1982,1931,51,0.974268415741675,ALL CANCERS TWO WEEK WAIT,2021-02-01
10K,NHS FAREHAM AND GOSPORT CCG,ALL SUSPECTED CANCER,502,490,12,0.97609561752988,ALL CANCERS TWO WEEK WAIT,2021-02-01
02M,NHS FYLDE AND WYRE CCG,ALL SUSPECTED CANCER,785,746,39,0.95031847133758,ALL CANCERS TWO WEEK WAIT,2021-02-01
11M,NHS GLOUCESTERSHIRE CCG,ALL SUSPECTED CANCER,1701,1644,57,0.966490299823633,ALL CANCERS TWO WEEK WAIT,2021-02-01
03A,NHS GREATER HUDDERSFIELD CCG,ALL SUSPECTED CANCER,607,598,9,0.985172981878089,ALL CANCERS TWO WEEK WAIT,2021-02-01
01E,NHS GREATER PRESTON CCG,ALL SUSPECTED CANCER,865,730,135,0.84393063583815,ALL CANCERS TWO WEEK WAIT,2021-02-01
01F,NHS HALTON CCG,ALL SUSPECTED CANCER,441,423,18,0.959183673469388,ALL CANCERS TWO WEEK WAIT,2021-02-01
08C,NHS HAMMERSMITH AND FULHAM CCG,ALL SUSPECTED CANCER,842,797,45,0.946555819477435,ALL CANCERS TWO WEEK WAIT,2021-02-01
08E,NHS HARROW CCG,ALL SUSPECTED CANCER,753,713,40,0.946879150066401,ALL CANCERS TWO WEEK WAIT,2021-02-01
08F,NHS HAVERING CCG,ALL SUSPECTED CANCER,856,831,25,0.970794392523365,ALL CANCERS TWO WEEK WAIT,2021-02-01
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,ALL SUSPECTED CANCER,2313,2071,242,0.895373973194985,ALL CANCERS TWO WEEK WAIT,2021-02-01
06N,NHS HERTS VALLEYS CCG,ALL SUSPECTED CANCER,1800,1736,64,0.964444444444444,ALL CANCERS TWO WEEK WAIT,2021-02-01
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",ALL SUSPECTED CANCER,827,653,174,0.789600967351874,ALL CANCERS TWO WEEK WAIT,2021-02-01
08G,NHS HILLINGDON CCG,ALL SUSPECTED CANCER,755,718,37,0.950993377483444,ALL CANCERS TWO WEEK WAIT,2021-02-01
07Y,NHS HOUNSLOW CCG,ALL SUSPECTED CANCER,615,605,10,0.983739837398374,ALL CANCERS TWO WEEK WAIT,2021-02-01
03F,NHS HULL CCG,ALL SUSPECTED CANCER,759,698,61,0.919631093544137,ALL CANCERS TWO WEEK WAIT,2021-02-01
06L,NHS IPSWICH AND EAST SUFFOLK CCG,ALL SUSPECTED CANCER,1203,1132,71,0.940980881130507,ALL CANCERS TWO WEEK WAIT,2021-02-01
10L,NHS ISLE OF WIGHT CCG,ALL SUSPECTED CANCER,383,367,16,0.95822454308094,ALL CANCERS TWO WEEK WAIT,2021-02-01
91Q,NHS KENT AND MEDWAY CCG,ALL SUSPECTED CANCER,5569,5427,142,0.97450170587179,ALL CANCERS TWO WEEK WAIT,2021-02-01
11N,NHS KERNOW CCG,ALL SUSPECTED CANCER,1984,1901,83,0.958165322580645,ALL CANCERS TWO WEEK WAIT,2021-02-01
01J,NHS KNOWSLEY CCG,ALL SUSPECTED CANCER,638,605,33,0.948275862068966,ALL CANCERS TWO WEEK WAIT,2021-02-01
15F,NHS LEEDS CCG,ALL SUSPECTED CANCER,2775,2136,639,0.76972972972973,ALL CANCERS TWO WEEK WAIT,2021-02-01
04C,NHS LEICESTER CITY CCG,ALL SUSPECTED CANCER,900,872,28,0.968888888888889,ALL CANCERS TWO WEEK WAIT,2021-02-01
71E,NHS LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,2662,2161,501,0.811795642374155,ALL CANCERS TWO WEEK WAIT,2021-02-01
99A,NHS LIVERPOOL CCG,ALL SUSPECTED CANCER,1833,1745,88,0.951991271140207,ALL CANCERS TWO WEEK WAIT,2021-02-01
06P,NHS LUTON CCG,ALL SUSPECTED CANCER,419,396,23,0.945107398568019,ALL CANCERS TWO WEEK WAIT,2021-02-01
14L,NHS MANCHESTER CCG,ALL SUSPECTED CANCER,2022,1749,273,0.864985163204748,ALL CANCERS TWO WEEK WAIT,2021-02-01
06Q,NHS MID ESSEX CCG,ALL SUSPECTED CANCER,1290,1129,161,,ALL CANCERS TWO WEEK WAIT,2021-02-01
04F,NHS MILTON KEYNES CCG,ALL SUSPECTED CANCER,795,752,43,0.945911949685535,ALL CANCERS TWO WEEK WAIT,2021-02-01
01K,NHS MORECAMBE BAY CCG,ALL SUSPECTED CANCER,1272,923,349,0.72562893081761,ALL CANCERS TWO WEEK WAIT,2021-02-01
13T,NHS NEWCASTLE GATESHEAD CCG,ALL SUSPECTED CANCER,1555,1193,362,0.767202572347267,ALL CANCERS TWO WEEK WAIT,2021-02-01
08M,NHS NEWHAM CCG,ALL SUSPECTED CANCER,722,690,32,0.955678670360111,ALL CANCERS TWO WEEK WAIT,2021-02-01
26A,NHS NORFOLK AND WAVENEY CCG,ALL SUSPECTED CANCER,2940,2565,375,0.872448979591837,ALL CANCERS TWO WEEK WAIT,2021-02-01
93C,NHS NORTH CENTRAL LONDON CCG,ALL SUSPECTED CANCER,5068,4378,690,0.863851617995264,ALL CANCERS TWO WEEK WAIT,2021-02-01
01H,NHS NORTH CUMBRIA CCG,ALL SUSPECTED CANCER,1011,960,51,0.949554896142433,ALL CANCERS TWO WEEK WAIT,2021-02-01
06T,NHS NORTH EAST ESSEX CCG,ALL SUSPECTED CANCER,1283,987,296,0.769290724863601,ALL CANCERS TWO WEEK WAIT,2021-02-01
99M,NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG,ALL SUSPECTED CANCER,504,488,16,0.968253968253968,ALL CANCERS TWO WEEK WAIT,2021-02-01
03H,NHS NORTH EAST LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,403,395,8,0.98014888337469,ALL CANCERS TWO WEEK WAIT,2021-02-01
10J,NHS NORTH HAMPSHIRE CCG,ALL SUSPECTED CANCER,653,609,44,,ALL CANCERS TWO WEEK WAIT,2021-02-01
03J,NHS NORTH KIRKLEES CCG,ALL SUSPECTED CANCER,551,524,27,0.950998185117967,ALL CANCERS TWO WEEK WAIT,2021-02-01
03K,NHS NORTH LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,458,436,22,0.951965065502183,ALL CANCERS TWO WEEK WAIT,2021-02-01
05G,NHS NORTH STAFFORDSHIRE CCG,ALL SUSPECTED CANCER,789,717,72,0.908745247148289,ALL CANCERS TWO WEEK WAIT,2021-02-01
99C,NHS NORTH TYNESIDE CCG,ALL SUSPECTED CANCER,791,706,85,0.892541087231353,ALL CANCERS TWO WEEK WAIT,2021-02-01
42D,NHS NORTH YORKSHIRE CCG,ALL SUSPECTED CANCER,1263,1154,109,0.913697545526524,ALL CANCERS TWO WEEK WAIT,2021-02-01
78H,NHS NORTHAMPTONSHIRE CCG,ALL SUSPECTED CANCER,1995,1915,80,,ALL CANCERS TWO WEEK WAIT,2021-02-01
00L,NHS NORTHUMBERLAND CCG,ALL SUSPECTED CANCER,1033,939,94,0.909002904162633,ALL CANCERS TWO WEEK WAIT,2021-02-01
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,ALL SUSPECTED CANCER,3344,3205,139,0.958433014354067,ALL CANCERS TWO WEEK WAIT,2021-02-01
00Y,NHS OLDHAM CCG,ALL SUSPECTED CANCER,731,576,155,0.78796169630643,ALL CANCERS TWO WEEK WAIT,2021-02-01
10Q,NHS OXFORDSHIRE CCG,ALL SUSPECTED CANCER,1746,1314,432,0.752577319587629,ALL CANCERS TWO WEEK WAIT,2021-02-01
10R,NHS PORTSMOUTH CCG,ALL SUSPECTED CANCER,454,443,11,0.975770925110132,ALL CANCERS TWO WEEK WAIT,2021-02-01
08N,NHS REDBRIDGE CCG,ALL SUSPECTED CANCER,794,770,24,0.969773299748111,ALL CANCERS TWO WEEK WAIT,2021-02-01
03L,NHS ROTHERHAM CCG,ALL SUSPECTED CANCER,713,683,30,0.957924263674614,ALL CANCERS TWO WEEK WAIT,2021-02-01
01G,NHS SALFORD CCG,ALL SUSPECTED CANCER,860,753,107,0.875581395348837,ALL CANCERS TWO WEEK WAIT,2021-02-01
05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,ALL SUSPECTED CANCER,1346,1026,320,0.762258543833581,ALL CANCERS TWO WEEK WAIT,2021-02-01
03N,NHS SHEFFIELD CCG,ALL SUSPECTED CANCER,1546,1485,61,0.960543337645537,ALL CANCERS TWO WEEK WAIT,2021-02-01
05N,NHS SHROPSHIRE CCG,ALL SUSPECTED CANCER,1068,902,166,0.844569288389513,ALL CANCERS TWO WEEK WAIT,2021-02-01
11X,NHS SOMERSET CCG,ALL SUSPECTED CANCER,1755,1670,85,0.951566951566952,ALL CANCERS TWO WEEK WAIT,2021-02-01
72Q,NHS SOUTH EAST LONDON CCG,ALL SUSPECTED CANCER,5900,5447,453,0.923220338983051,ALL CANCERS TWO WEEK WAIT,2021-02-01
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,ALL SUSPECTED CANCER,727,508,219,0.698762035763411,ALL CANCERS TWO WEEK WAIT,2021-02-01
10V,NHS SOUTH EASTERN HAMPSHIRE CCG,ALL SUSPECTED CANCER,526,506,20,0.961977186311787,ALL CANCERS TWO WEEK WAIT,2021-02-01
01T,NHS SOUTH SEFTON CCG,ALL SUSPECTED CANCER,620,595,25,0.959677419354839,ALL CANCERS TWO WEEK WAIT,2021-02-01
00N,NHS SOUTH TYNESIDE CCG,ALL SUSPECTED CANCER,573,467,106,0.81500872600349,ALL CANCERS TWO WEEK WAIT,2021-02-01
05R,NHS SOUTH WARWICKSHIRE CCG,ALL SUSPECTED CANCER,993,912,81,0.918429003021148,ALL CANCERS TWO WEEK WAIT,2021-02-01
36L,NHS SOUTH WEST LONDON CCG,ALL SUSPECTED CANCER,4221,4146,75,0.982231698649609,ALL CANCERS TWO WEEK WAIT,2021-02-01
10X,NHS SOUTHAMPTON CCG,ALL SUSPECTED CANCER,640,626,14,0.978125,ALL CANCERS TWO WEEK WAIT,2021-02-01
99G,NHS SOUTHEND CCG,ALL SUSPECTED CANCER,598,547,51,,ALL CANCERS TWO WEEK WAIT,2021-02-01
01V,NHS SOUTHPORT AND FORMBY CCG,ALL SUSPECTED CANCER,512,454,58,0.88671875,ALL CANCERS TWO WEEK WAIT,2021-02-01
01X,NHS ST HELENS CCG,ALL SUSPECTED CANCER,759,725,34,0.955204216073781,ALL CANCERS TWO WEEK WAIT,2021-02-01
05V,NHS STAFFORD AND SURROUNDS CCG,ALL SUSPECTED CANCER,651,599,52,0.920122887864823,ALL CANCERS TWO WEEK WAIT,2021-02-01
01W,NHS STOCKPORT CCG,ALL SUSPECTED CANCER,1035,902,133,0.871497584541063,ALL CANCERS TWO WEEK WAIT,2021-02-01
05W,NHS STOKE ON TRENT CCG,ALL SUSPECTED CANCER,1058,977,81,0.9234404536862,ALL CANCERS TWO WEEK WAIT,2021-02-01
00P,NHS SUNDERLAND CCG,ALL SUSPECTED CANCER,958,847,111,0.884133611691023,ALL CANCERS TWO WEEK WAIT,2021-02-01
92A,NHS SURREY HEARTLANDS CCG,ALL SUSPECTED CANCER,3246,3175,71,0.978126925446704,ALL CANCERS TWO WEEK WAIT,2021-02-01
10C,NHS SURREY HEATH CCG,ALL SUSPECTED CANCER,282,276,6,0.978723404255319,ALL CANCERS TWO WEEK WAIT,2021-02-01
01Y,NHS TAMESIDE AND GLOSSOP CCG,ALL SUSPECTED CANCER,939,907,32,0.965921192758253,ALL CANCERS TWO WEEK WAIT,2021-02-01
16C,NHS TEES VALLEY CCG,ALL SUSPECTED CANCER,1933,1789,144,0.925504397309881,ALL CANCERS TWO WEEK WAIT,2021-02-01
05X,NHS TELFORD AND WREKIN CCG,ALL SUSPECTED CANCER,532,429,103,0.806390977443609,ALL CANCERS TWO WEEK WAIT,2021-02-01
07G,NHS THURROCK CCG,ALL SUSPECTED CANCER,493,487,6,,ALL CANCERS TWO WEEK WAIT,2021-02-01
08V,NHS TOWER HAMLETS CCG,ALL SUSPECTED CANCER,650,619,31,0.952307692307692,ALL CANCERS TWO WEEK WAIT,2021-02-01
02A,NHS TRAFFORD CCG,ALL SUSPECTED CANCER,850,728,122,0.856470588235294,ALL CANCERS TWO WEEK WAIT,2021-02-01
03Q,NHS VALE OF YORK CCG,ALL SUSPECTED CANCER,887,811,76,0.914317925591883,ALL CANCERS TWO WEEK WAIT,2021-02-01
03R,NHS WAKEFIELD CCG,ALL SUSPECTED CANCER,1296,1254,42,0.967592592592593,ALL CANCERS TWO WEEK WAIT,2021-02-01
05Y,NHS WALSALL CCG,ALL SUSPECTED CANCER,742,596,146,0.803234501347709,ALL CANCERS TWO WEEK WAIT,2021-02-01
08W,NHS WALTHAM FOREST CCG,ALL SUSPECTED CANCER,754,721,33,0.956233421750663,ALL CANCERS TWO WEEK WAIT,2021-02-01
02E,NHS WARRINGTON CCG,ALL SUSPECTED CANCER,813,781,32,,ALL CANCERS TWO WEEK WAIT,2021-02-01
05H,NHS WARWICKSHIRE NORTH CCG,ALL SUSPECTED CANCER,589,508,81,0.862478777589134,ALL CANCERS TWO WEEK WAIT,2021-02-01
07H,NHS WEST ESSEX CCG,ALL SUSPECTED CANCER,1036,948,88,0.915057915057915,ALL CANCERS TWO WEEK WAIT,2021-02-01
11A,NHS WEST HAMPSHIRE CCG,ALL SUSPECTED CANCER,1770,1642,128,,ALL CANCERS TWO WEEK WAIT,2021-02-01
02G,NHS WEST LANCASHIRE CCG,ALL SUSPECTED CANCER,463,412,51,0.889848812095032,ALL CANCERS TWO WEEK WAIT,2021-02-01
04V,NHS WEST LEICESTERSHIRE CCG,ALL SUSPECTED CANCER,1188,1111,77,0.935185185185185,ALL CANCERS TWO WEEK WAIT,2021-02-01
08Y,NHS WEST LONDON CCG,ALL SUSPECTED CANCER,569,549,20,0.964850615114236,ALL CANCERS TWO WEEK WAIT,2021-02-01
07K,NHS WEST SUFFOLK CCG,ALL SUSPECTED CANCER,710,523,187,0.736619718309859,ALL CANCERS TWO WEEK WAIT,2021-02-01
70F,NHS WEST SUSSEX CCG,ALL SUSPECTED CANCER,2814,2696,118,0.958066808813077,ALL CANCERS TWO WEEK WAIT,2021-02-01
02H,NHS WIGAN BOROUGH CCG,ALL SUSPECTED CANCER,976,948,28,0.971311475409836,ALL CANCERS TWO WEEK WAIT,2021-02-01
12F,NHS WIRRAL CCG,ALL SUSPECTED CANCER,1228,1199,29,0.976384364820847,ALL CANCERS TWO WEEK WAIT,2021-02-01
06A,NHS WOLVERHAMPTON CCG,ALL SUSPECTED CANCER,724,492,232,0.679558011049724,ALL CANCERS TWO WEEK WAIT,2021-02-01
UNKNOWN,UNKNOWN,ALL SUSPECTED CANCER,621,502,119,0.808373590982287,ALL CANCERS TWO WEEK WAIT,2021-02-01
13Q,NATIONAL COMMISSIONING HUB 1,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,26,12,14,0.461538461538462,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
07L,NHS BARKING AND DAGENHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,49,48,1,0.979591836734694,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
02P,NHS BARNSLEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,89,87,2,0.97752808988764,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
99E,NHS BASILDON AND BRENTWOOD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,32,31,1,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
02Q,NHS BASSETLAW CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,8,0,8,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",Exhibited (non-cancer) breast symptoms - cancer not initially suspected,181,96,85,0.530386740331492,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
06F,NHS BEDFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,79,66,13,0.835443037974684,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
15A,NHS BERKSHIRE WEST CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,103,99,4,0.961165048543689,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
15E,NHS BIRMINGHAM AND SOLIHULL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,124,38,86,0.306451612903226,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
00Q,NHS BLACKBURN WITH DARWEN CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,49,49,0,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
00R,NHS BLACKPOOL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,63,60,3,0.952380952380952,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
00T,NHS BOLTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,85,7,78,0.0823529411764706,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,70,69,1,0.985714285714286,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
07P,NHS BRENT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,25,24,1,0.96,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
09D,NHS BRIGHTON AND HOVE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,98,95,3,0.969387755102041,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",Exhibited (non-cancer) breast symptoms - cancer not initially suspected,140,54,86,0.385714285714286,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
14Y,NHS BUCKINGHAMSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,45,44,1,0.977777777777778,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
00V,NHS BURY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,82,20,62,0.24390243902439,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
02T,NHS CALDERDALE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,65,62,3,0.953846153846154,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,76,75,1,0.986842105263158,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
04Y,NHS CANNOCK CHASE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,35,5,30,0.142857142857143,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
99F,NHS CASTLE POINT AND ROCHFORD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,46,45,1,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,41,36,5,0.878048780487805,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
27D,NHS CHESHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,100,90,10,0.9,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,80,38,42,0.475,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
07T,NHS CITY AND HACKNEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,97,91,6,0.938144329896907,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2021-02-01
