ccg_code,ccg_name,cancer_type,total_treated,within_standard,braches,performance,standard,period
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",ALL SUSPECTED CANCER,2962,2802,160,0.94598244429439604,ALL CANCERS TWO WEEK WAIT,2020-06-01
14Y,NHS BUCKINGHAMSHIRE CCG,ALL SUSPECTED CANCER,1417,1393,24,0.98306280875088203,ALL CANCERS TWO WEEK WAIT,2020-06-01
00V,NHS BURY CCG,ALL SUSPECTED CANCER,559,544,15,0.97316636851520599,ALL CANCERS TWO WEEK WAIT,2020-06-01
02T,NHS CALDERDALE CCG,ALL SUSPECTED CANCER,563,557,6,0.98934280639431604,ALL CANCERS TWO WEEK WAIT,2020-06-01
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,ALL SUSPECTED CANCER,2395,2265,130,0.94572025052192099,ALL CANCERS TWO WEEK WAIT,2020-06-01
04Y,NHS CANNOCK CHASE CCG,ALL SUSPECTED CANCER,370,360,10,0.97297297297297303,ALL CANCERS TWO WEEK WAIT,2020-06-01
99F,NHS CASTLE POINT AND ROCHFORD CCG,ALL SUSPECTED CANCER,557,525,32,,ALL CANCERS TWO WEEK WAIT,2020-06-01
09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,ALL SUSPECTED CANCER,400,376,24,0.94,ALL CANCERS TWO WEEK WAIT,2020-06-01
27D,NHS CHESHIRE CCG,ALL SUSPECTED CANCER,2085,1980,105,0.94964028776978404,ALL CANCERS TWO WEEK WAIT,2020-06-01
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,ALL SUSPECTED CANCER,542,494,48,0.911439114391144,ALL CANCERS TWO WEEK WAIT,2020-06-01
07T,NHS CITY AND HACKNEY CCG,ALL SUSPECTED CANCER,566,559,7,0.98763250883392195,ALL CANCERS TWO WEEK WAIT,2020-06-01
84H,NHS COUNTY DURHAM CCG,ALL SUSPECTED CANCER,1422,1242,180,0.873417721518987,ALL CANCERS TWO WEEK WAIT,2020-06-01
05A,NHS COVENTRY AND RUGBY CCG,ALL SUSPECTED CANCER,1391,1326,65,0.95327102803738295,ALL CANCERS TWO WEEK WAIT,2020-06-01
15M,NHS DERBY AND DERBYSHIRE CCG,ALL SUSPECTED CANCER,2653,2461,192,0.92762909913305702,ALL CANCERS TWO WEEK WAIT,2020-06-01
15N,NHS DEVON CCG,ALL SUSPECTED CANCER,4241,3947,294,0.93067672718698402,ALL CANCERS TWO WEEK WAIT,2020-06-01
02X,NHS DONCASTER CCG,ALL SUSPECTED CANCER,763,729,34,,ALL CANCERS TWO WEEK WAIT,2020-06-01
11J,NHS DORSET CCG,ALL SUSPECTED CANCER,2221,2046,175,,ALL CANCERS TWO WEEK WAIT,2020-06-01
05C,NHS DUDLEY CCG,ALL SUSPECTED CANCER,880,858,22,0.97499999999999998,ALL CANCERS TWO WEEK WAIT,2020-06-01
07W,NHS EALING CCG,ALL SUSPECTED CANCER,838,802,36,0.95704057279236299,ALL CANCERS TWO WEEK WAIT,2020-06-01
06K,NHS EAST AND NORTH HERTFORDSHIRE CCG,ALL SUSPECTED CANCER,1518,1431,87,0.94268774703557301,ALL CANCERS TWO WEEK WAIT,2020-06-01
15D,NHS EAST BERKSHIRE CCG,ALL SUSPECTED CANCER,979,928,51,0.94790602655771194,ALL CANCERS TWO WEEK WAIT,2020-06-01
01A,NHS EAST LANCASHIRE CCG,ALL SUSPECTED CANCER,936,893,43,,ALL CANCERS TWO WEEK WAIT,2020-06-01
03W,NHS EAST LEICESTERSHIRE AND RUTLAND CCG,ALL SUSPECTED CANCER,951,883,68,0.92849631966351198,ALL CANCERS TWO WEEK WAIT,2020-06-01
02Y,NHS EAST RIDING OF YORKSHIRE CCG,ALL SUSPECTED CANCER,878,814,64,0.92710706150341704,ALL CANCERS TWO WEEK WAIT,2020-06-01
05D,NHS EAST STAFFORDSHIRE CCG,ALL SUSPECTED CANCER,330,300,30,0.90909090909090895,ALL CANCERS TWO WEEK WAIT,2020-06-01
97R,NHS EAST SUSSEX CCG,ALL SUSPECTED CANCER,1852,1744,108,0.94168466522678196,ALL CANCERS TWO WEEK WAIT,2020-06-01
10K,NHS FAREHAM AND GOSPORT CCG,ALL SUSPECTED CANCER,461,455,6,0.98698481561822105,ALL CANCERS TWO WEEK WAIT,2020-06-01
02M,NHS FYLDE AND WYRE CCG,ALL SUSPECTED CANCER,682,661,21,0.96920821114369504,ALL CANCERS TWO WEEK WAIT,2020-06-01
11M,NHS GLOUCESTERSHIRE CCG,ALL SUSPECTED CANCER,1627,1592,35,0.97848801475107605,ALL CANCERS TWO WEEK WAIT,2020-06-01
03A,NHS GREATER HUDDERSFIELD CCG,ALL SUSPECTED CANCER,542,533,9,0.98339483394833904,ALL CANCERS TWO WEEK WAIT,2020-06-01
01E,NHS GREATER PRESTON CCG,ALL SUSPECTED CANCER,662,603,59,0.91087613293051395,ALL CANCERS TWO WEEK WAIT,2020-06-01
01F,NHS HALTON CCG,ALL SUSPECTED CANCER,378,366,12,0.96825396825396803,ALL CANCERS TWO WEEK WAIT,2020-06-01
08C,NHS HAMMERSMITH AND FULHAM CCG,ALL SUSPECTED CANCER,712,670,42,0.94101123595505598,ALL CANCERS TWO WEEK WAIT,2020-06-01
08E,NHS HARROW CCG,ALL SUSPECTED CANCER,693,677,16,0.97691197691197695,ALL CANCERS TWO WEEK WAIT,2020-06-01
08F,NHS HAVERING CCG,ALL SUSPECTED CANCER,783,416,367,0.53128991060025499,ALL CANCERS TWO WEEK WAIT,2020-06-01
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,ALL SUSPECTED CANCER,1871,1682,189,0.89898450026723697,ALL CANCERS TWO WEEK WAIT,2020-06-01
06N,NHS HERTS VALLEYS CCG,ALL SUSPECTED CANCER,1531,1482,49,0.96799477465708705,ALL CANCERS TWO WEEK WAIT,2020-06-01
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",ALL SUSPECTED CANCER,635,624,11,0.98267716535433103,ALL CANCERS TWO WEEK WAIT,2020-06-01
08G,NHS HILLINGDON CCG,ALL SUSPECTED CANCER,590,467,123,0.79152542372881396,ALL CANCERS TWO WEEK WAIT,2020-06-01
07Y,NHS HOUNSLOW CCG,ALL SUSPECTED CANCER,566,543,23,0.95936395759717297,ALL CANCERS TWO WEEK WAIT,2020-06-01
03F,NHS HULL CCG,ALL SUSPECTED CANCER,624,580,44,0.92948717948717996,ALL CANCERS TWO WEEK WAIT,2020-06-01
06L,NHS IPSWICH AND EAST SUFFOLK CCG,ALL SUSPECTED CANCER,1161,1110,51,0.95607235142118896,ALL CANCERS TWO WEEK WAIT,2020-06-01
10L,NHS ISLE OF WIGHT CCG,ALL SUSPECTED CANCER,383,365,18,0.95300261096605698,ALL CANCERS TWO WEEK WAIT,2020-06-01
91Q,NHS KENT AND MEDWAY CCG,ALL SUSPECTED CANCER,5302,5104,198,0.96265560165975095,ALL CANCERS TWO WEEK WAIT,2020-06-01
11N,NHS KERNOW CCG,ALL SUSPECTED CANCER,2022,1996,26,0.98714144411473803,ALL CANCERS TWO WEEK WAIT,2020-06-01
01J,NHS KNOWSLEY CCG,ALL SUSPECTED CANCER,479,460,19,0.96033402922755695,ALL CANCERS TWO WEEK WAIT,2020-06-01
15F,NHS LEEDS CCG,ALL SUSPECTED CANCER,2472,1835,637,0.74231391585760498,ALL CANCERS TWO WEEK WAIT,2020-06-01
04C,NHS LEICESTER CITY CCG,ALL SUSPECTED CANCER,726,668,58,0.92011019283746598,ALL CANCERS TWO WEEK WAIT,2020-06-01
71E,NHS LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,2500,2331,169,0.93240000000000001,ALL CANCERS TWO WEEK WAIT,2020-06-01
99A,NHS LIVERPOOL CCG,ALL SUSPECTED CANCER,1331,1312,19,0.98572501878287,ALL CANCERS TWO WEEK WAIT,2020-06-01
06P,NHS LUTON CCG,ALL SUSPECTED CANCER,378,360,18,0.952380952380952,ALL CANCERS TWO WEEK WAIT,2020-06-01
14L,NHS MANCHESTER CCG,ALL SUSPECTED CANCER,1617,1368,249,0.84601113172541698,ALL CANCERS TWO WEEK WAIT,2020-06-01
06Q,NHS MID ESSEX CCG,ALL SUSPECTED CANCER,1232,1088,144,,ALL CANCERS TWO WEEK WAIT,2020-06-01
04F,NHS MILTON KEYNES CCG,ALL SUSPECTED CANCER,636,514,122,0.80817610062893097,ALL CANCERS TWO WEEK WAIT,2020-06-01
01K,NHS MORECAMBE BAY CCG,ALL SUSPECTED CANCER,978,930,48,0.95092024539877296,ALL CANCERS TWO WEEK WAIT,2020-06-01
13T,NHS NEWCASTLE GATESHEAD CCG,ALL SUSPECTED CANCER,1215,942,273,0.77530864197530902,ALL CANCERS TWO WEEK WAIT,2020-06-01
08M,NHS NEWHAM CCG,ALL SUSPECTED CANCER,555,545,10,0.98198198198198205,ALL CANCERS TWO WEEK WAIT,2020-06-01
26A,NHS NORFOLK AND WAVENEY CCG,ALL SUSPECTED CANCER,2821,2606,215,0.92378589152782697,ALL CANCERS TWO WEEK WAIT,2020-06-01
93C,NHS NORTH CENTRAL LONDON CCG,ALL SUSPECTED CANCER,4048,3725,323,0.92020750988142297,ALL CANCERS TWO WEEK WAIT,2020-06-01
01H,NHS NORTH CUMBRIA CCG,ALL SUSPECTED CANCER,950,889,61,0.93578947368421095,ALL CANCERS TWO WEEK WAIT,2020-06-01
06T,NHS NORTH EAST ESSEX CCG,ALL SUSPECTED CANCER,1239,1119,120,0.90314769975786902,ALL CANCERS TWO WEEK WAIT,2020-06-01
99M,NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG,ALL SUSPECTED CANCER,430,421,9,0.97906976744186003,ALL CANCERS TWO WEEK WAIT,2020-06-01
03H,NHS NORTH EAST LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,377,363,14,0.96286472148541102,ALL CANCERS TWO WEEK WAIT,2020-06-01
10J,NHS NORTH HAMPSHIRE CCG,ALL SUSPECTED CANCER,495,466,29,,ALL CANCERS TWO WEEK WAIT,2020-06-01
03J,NHS NORTH KIRKLEES CCG,ALL SUSPECTED CANCER,539,501,38,0.92949907235621498,ALL CANCERS TWO WEEK WAIT,2020-06-01
03K,NHS NORTH LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,466,449,17,0.96351931330472096,ALL CANCERS TWO WEEK WAIT,2020-06-01
05G,NHS NORTH STAFFORDSHIRE CCG,ALL SUSPECTED CANCER,751,741,10,0.986684420772304,ALL CANCERS TWO WEEK WAIT,2020-06-01
99C,NHS NORTH TYNESIDE CCG,ALL SUSPECTED CANCER,645,610,35,0.94573643410852704,ALL CANCERS TWO WEEK WAIT,2020-06-01
42D,NHS NORTH YORKSHIRE CCG,ALL SUSPECTED CANCER,1087,1001,86,0.92088316467341302,ALL CANCERS TWO WEEK WAIT,2020-06-01
78H,NHS NORTHAMPTONSHIRE CCG,ALL SUSPECTED CANCER,1649,1346,303,,ALL CANCERS TWO WEEK WAIT,2020-06-01
00L,NHS NORTHUMBERLAND CCG,ALL SUSPECTED CANCER,990,926,64,0.93535353535353505,ALL CANCERS TWO WEEK WAIT,2020-06-01
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,ALL SUSPECTED CANCER,2875,2685,190,0.93391304347826098,ALL CANCERS TWO WEEK WAIT,2020-06-01
00Y,NHS OLDHAM CCG,ALL SUSPECTED CANCER,664,649,15,0.97740963855421703,ALL CANCERS TWO WEEK WAIT,2020-06-01
10Q,NHS OXFORDSHIRE CCG,ALL SUSPECTED CANCER,1646,1358,288,0.82503037667071699,ALL CANCERS TWO WEEK WAIT,2020-06-01
10R,NHS PORTSMOUTH CCG,ALL SUSPECTED CANCER,468,463,5,0.98931623931623902,ALL CANCERS TWO WEEK WAIT,2020-06-01
08N,NHS REDBRIDGE CCG,ALL SUSPECTED CANCER,679,491,188,0.72312223858615599,ALL CANCERS TWO WEEK WAIT,2020-06-01
03L,NHS ROTHERHAM CCG,ALL SUSPECTED CANCER,595,573,22,0.96302521008403397,ALL CANCERS TWO WEEK WAIT,2020-06-01
01G,NHS SALFORD CCG,ALL SUSPECTED CANCER,688,655,33,0.95203488372093004,ALL CANCERS TWO WEEK WAIT,2020-06-01
05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,ALL SUSPECTED CANCER,1168,1082,86,0.92636986301369895,ALL CANCERS TWO WEEK WAIT,2020-06-01
03N,NHS SHEFFIELD CCG,ALL SUSPECTED CANCER,1393,1330,63,0.95477386934673403,ALL CANCERS TWO WEEK WAIT,2020-06-01
05N,NHS SHROPSHIRE CCG,ALL SUSPECTED CANCER,1068,1036,32,0.97003745318352097,ALL CANCERS TWO WEEK WAIT,2020-06-01
11X,NHS SOMERSET CCG,ALL SUSPECTED CANCER,1556,1438,118,0.92416452442159402,ALL CANCERS TWO WEEK WAIT,2020-06-01
72Q,NHS SOUTH EAST LONDON CCG,ALL SUSPECTED CANCER,5008,4580,428,0.91453674121405704,ALL CANCERS TWO WEEK WAIT,2020-06-01
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,ALL SUSPECTED CANCER,581,528,53,0.90877796901893304,ALL CANCERS TWO WEEK WAIT,2020-06-01
10V,NHS SOUTH EASTERN HAMPSHIRE CCG,ALL SUSPECTED CANCER,526,515,11,0.97908745247148299,ALL CANCERS TWO WEEK WAIT,2020-06-01
01T,NHS SOUTH SEFTON CCG,ALL SUSPECTED CANCER,530,520,10,0.98113207547169801,ALL CANCERS TWO WEEK WAIT,2020-06-01
00N,NHS SOUTH TYNESIDE CCG,ALL SUSPECTED CANCER,443,346,97,0.78103837471783299,ALL CANCERS TWO WEEK WAIT,2020-06-01
05R,NHS SOUTH WARWICKSHIRE CCG,ALL SUSPECTED CANCER,701,623,78,0.88873038516405101,ALL CANCERS TWO WEEK WAIT,2020-06-01
36L,NHS SOUTH WEST LONDON CCG,ALL SUSPECTED CANCER,3462,3370,92,0.97342576545349502,ALL CANCERS TWO WEEK WAIT,2020-06-01
10X,NHS SOUTHAMPTON CCG,ALL SUSPECTED CANCER,524,498,26,0.95038167938931295,ALL CANCERS TWO WEEK WAIT,2020-06-01
99G,NHS SOUTHEND CCG,ALL SUSPECTED CANCER,565,539,26,,ALL CANCERS TWO WEEK WAIT,2020-06-01
01V,NHS SOUTHPORT AND FORMBY CCG,ALL SUSPECTED CANCER,431,428,3,0.99303944315545201,ALL CANCERS TWO WEEK WAIT,2020-06-01
01X,NHS ST HELENS CCG,ALL SUSPECTED CANCER,696,670,26,0.96264367816092,ALL CANCERS TWO WEEK WAIT,2020-06-01
05V,NHS STAFFORD AND SURROUNDS CCG,ALL SUSPECTED CANCER,574,567,7,0.98780487804878003,ALL CANCERS TWO WEEK WAIT,2020-06-01
01W,NHS STOCKPORT CCG,ALL SUSPECTED CANCER,1012,921,91,0.91007905138339895,ALL CANCERS TWO WEEK WAIT,2020-06-01
05W,NHS STOKE ON TRENT CCG,ALL SUSPECTED CANCER,872,858,14,0.98394495412843996,ALL CANCERS TWO WEEK WAIT,2020-06-01
00P,NHS SUNDERLAND CCG,ALL SUSPECTED CANCER,839,771,68,0.91895113230035796,ALL CANCERS TWO WEEK WAIT,2020-06-01
92A,NHS SURREY HEARTLANDS CCG,ALL SUSPECTED CANCER,3104,3052,52,0.98324742268041199,ALL CANCERS TWO WEEK WAIT,2020-06-01
10C,NHS SURREY HEATH CCG,ALL SUSPECTED CANCER,199,197,2,0.98994974874371899,ALL CANCERS TWO WEEK WAIT,2020-06-01
01Y,NHS TAMESIDE AND GLOSSOP CCG,ALL SUSPECTED CANCER,760,718,42,0.94473684210526299,ALL CANCERS TWO WEEK WAIT,2020-06-01
16C,NHS TEES VALLEY CCG,ALL SUSPECTED CANCER,1639,1365,274,0.83282489322757802,ALL CANCERS TWO WEEK WAIT,2020-06-01
05X,NHS TELFORD AND WREKIN CCG,ALL SUSPECTED CANCER,546,533,13,0.97619047619047605,ALL CANCERS TWO WEEK WAIT,2020-06-01
07G,NHS THURROCK CCG,ALL SUSPECTED CANCER,470,463,7,,ALL CANCERS TWO WEEK WAIT,2020-06-01
08V,NHS TOWER HAMLETS CCG,ALL SUSPECTED CANCER,522,512,10,0.98084291187739503,ALL CANCERS TWO WEEK WAIT,2020-06-01
02A,NHS TRAFFORD CCG,ALL SUSPECTED CANCER,695,518,177,0.74532374100719401,ALL CANCERS TWO WEEK WAIT,2020-06-01
03Q,NHS VALE OF YORK CCG,ALL SUSPECTED CANCER,800,778,22,0.97250000000000003,ALL CANCERS TWO WEEK WAIT,2020-06-01
03R,NHS WAKEFIELD CCG,ALL SUSPECTED CANCER,1198,1110,88,0.92654424040066796,ALL CANCERS TWO WEEK WAIT,2020-06-01
05Y,NHS WALSALL CCG,ALL SUSPECTED CANCER,652,607,45,0.93098159509202405,ALL CANCERS TWO WEEK WAIT,2020-06-01
08W,NHS WALTHAM FOREST CCG,ALL SUSPECTED CANCER,734,713,21,0.97138964577656695,ALL CANCERS TWO WEEK WAIT,2020-06-01
02E,NHS WARRINGTON CCG,ALL SUSPECTED CANCER,516,503,13,,ALL CANCERS TWO WEEK WAIT,2020-06-01
05H,NHS WARWICKSHIRE NORTH CCG,ALL SUSPECTED CANCER,487,441,46,0.90554414784394299,ALL CANCERS TWO WEEK WAIT,2020-06-01
07H,NHS WEST ESSEX CCG,ALL SUSPECTED CANCER,914,742,172,0.81181619256017501,ALL CANCERS TWO WEEK WAIT,2020-06-01
11A,NHS WEST HAMPSHIRE CCG,ALL SUSPECTED CANCER,1601,1524,77,,ALL CANCERS TWO WEEK WAIT,2020-06-01
02G,NHS WEST LANCASHIRE CCG,ALL SUSPECTED CANCER,398,394,4,0.98994974874371899,ALL CANCERS TWO WEEK WAIT,2020-06-01
04V,NHS WEST LEICESTERSHIRE CCG,ALL SUSPECTED CANCER,1046,946,100,0.90439770554493304,ALL CANCERS TWO WEEK WAIT,2020-06-01
08Y,NHS WEST LONDON CCG,ALL SUSPECTED CANCER,500,481,19,0.96199999999999997,ALL CANCERS TWO WEEK WAIT,2020-06-01
07K,NHS WEST SUFFOLK CCG,ALL SUSPECTED CANCER,588,415,173,0.70578231292517002,ALL CANCERS TWO WEEK WAIT,2020-06-01
70F,NHS WEST SUSSEX CCG,ALL SUSPECTED CANCER,2514,2376,138,0.94510739856801895,ALL CANCERS TWO WEEK WAIT,2020-06-01
02H,NHS WIGAN BOROUGH CCG,ALL SUSPECTED CANCER,899,871,28,0.96885428253615102,ALL CANCERS TWO WEEK WAIT,2020-06-01
12F,NHS WIRRAL CCG,ALL SUSPECTED CANCER,1003,985,18,0.98205383848454597,ALL CANCERS TWO WEEK WAIT,2020-06-01
06A,NHS WOLVERHAMPTON CCG,ALL SUSPECTED CANCER,620,605,15,0.97580645161290303,ALL CANCERS TWO WEEK WAIT,2020-06-01
UNKNOWN,UNKNOWN,ALL SUSPECTED CANCER,502,475,27,0.94621513944223101,ALL CANCERS TWO WEEK WAIT,2020-06-01
13Q,NATIONAL COMMISSIONING HUB 1,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,9,8,1,0.88888888888888895,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
07L,NHS BARKING AND DAGENHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,5,4,1,0.8,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
02P,NHS BARNSLEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,66,66,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
99E,NHS BASILDON AND BRENTWOOD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,5,5,0,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
02Q,NHS BASSETLAW CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,2,2,0,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",Exhibited (non-cancer) breast symptoms - cancer not initially suspected,54,52,2,0.96296296296296302,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
06F,NHS BEDFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,37,35,2,0.94594594594594605,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
15A,NHS BERKSHIRE WEST CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,118,115,3,0.97457627118644097,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
15E,NHS BIRMINGHAM AND SOLIHULL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,201,197,4,0.98009950248756195,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
00Q,NHS BLACKBURN WITH DARWEN CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,47,46,1,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
00R,NHS BLACKPOOL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,37,34,3,0.91891891891891897,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
00T,NHS BOLTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,66,63,3,0.95454545454545503,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,58,57,1,0.98275862068965503,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
07P,NHS BRENT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,47,46,1,0.97872340425531901,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
09D,NHS BRIGHTON AND HOVE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,42,40,2,0.952380952380952,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",Exhibited (non-cancer) breast symptoms - cancer not initially suspected,141,136,5,0.96453900709219897,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
14Y,NHS BUCKINGHAMSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,24,22,2,0.91666666666666696,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
00V,NHS BURY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,21,20,1,0.952380952380952,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
02T,NHS CALDERDALE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,42,42,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,84,78,6,0.92857142857142905,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
04Y,NHS CANNOCK CHASE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,28,23,5,0.82142857142857095,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
99F,NHS CASTLE POINT AND ROCHFORD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,21,21,0,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,22,20,2,0.90909090909090895,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
27D,NHS CHESHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,95,83,12,0.87368421052631595,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,33,25,8,0.75757575757575801,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-06-01
