ccg_code,ccg_name,cancer_type,total_treated,within_standard,braches,performance,standard,period
05D,NHS EAST STAFFORDSHIRE CCG,ALL SUSPECTED CANCER,396,370,26,0.93434343434343403,ALL CANCERS TWO WEEK WAIT,2020-08-01
97R,NHS EAST SUSSEX CCG,ALL SUSPECTED CANCER,2084,1988,96,0.95393474088291796,ALL CANCERS TWO WEEK WAIT,2020-08-01
10K,NHS FAREHAM AND GOSPORT CCG,ALL SUSPECTED CANCER,550,540,10,0.98181818181818203,ALL CANCERS TWO WEEK WAIT,2020-08-01
02M,NHS FYLDE AND WYRE CCG,ALL SUSPECTED CANCER,765,711,54,0.92941176470588205,ALL CANCERS TWO WEEK WAIT,2020-08-01
11M,NHS GLOUCESTERSHIRE CCG,ALL SUSPECTED CANCER,1806,1652,154,0.91472868217054304,ALL CANCERS TWO WEEK WAIT,2020-08-01
03A,NHS GREATER HUDDERSFIELD CCG,ALL SUSPECTED CANCER,650,646,4,0.99384615384615405,ALL CANCERS TWO WEEK WAIT,2020-08-01
01E,NHS GREATER PRESTON CCG,ALL SUSPECTED CANCER,737,712,25,0.96607869742198105,ALL CANCERS TWO WEEK WAIT,2020-08-01
01F,NHS HALTON CCG,ALL SUSPECTED CANCER,431,376,55,0.87238979118329496,ALL CANCERS TWO WEEK WAIT,2020-08-01
08C,NHS HAMMERSMITH AND FULHAM CCG,ALL SUSPECTED CANCER,789,702,87,0.88973384030418201,ALL CANCERS TWO WEEK WAIT,2020-08-01
08E,NHS HARROW CCG,ALL SUSPECTED CANCER,761,711,50,0.93429697766097197,ALL CANCERS TWO WEEK WAIT,2020-08-01
08F,NHS HAVERING CCG,ALL SUSPECTED CANCER,877,823,54,0.93842645381984002,ALL CANCERS TWO WEEK WAIT,2020-08-01
18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE CCG,ALL SUSPECTED CANCER,2444,2063,381,0.84410801963993498,ALL CANCERS TWO WEEK WAIT,2020-08-01
06N,NHS HERTS VALLEYS CCG,ALL SUSPECTED CANCER,1739,1656,83,0.95227142035652701,ALL CANCERS TWO WEEK WAIT,2020-08-01
01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE CCG",ALL SUSPECTED CANCER,784,676,108,0.86224489795918402,ALL CANCERS TWO WEEK WAIT,2020-08-01
08G,NHS HILLINGDON CCG,ALL SUSPECTED CANCER,744,591,153,0.79435483870967705,ALL CANCERS TWO WEEK WAIT,2020-08-01
07Y,NHS HOUNSLOW CCG,ALL SUSPECTED CANCER,691,659,32,0.95369030390738097,ALL CANCERS TWO WEEK WAIT,2020-08-01
03F,NHS HULL CCG,ALL SUSPECTED CANCER,692,596,96,0.86127167630057799,ALL CANCERS TWO WEEK WAIT,2020-08-01
06L,NHS IPSWICH AND EAST SUFFOLK CCG,ALL SUSPECTED CANCER,1228,1036,192,0.84364820846905497,ALL CANCERS TWO WEEK WAIT,2020-08-01
10L,NHS ISLE OF WIGHT CCG,ALL SUSPECTED CANCER,429,401,28,0.93473193473193505,ALL CANCERS TWO WEEK WAIT,2020-08-01
91Q,NHS KENT AND MEDWAY CCG,ALL SUSPECTED CANCER,5611,5485,126,0.97754410978435202,ALL CANCERS TWO WEEK WAIT,2020-08-01
11N,NHS KERNOW CCG,ALL SUSPECTED CANCER,2197,2140,57,0.97405553026854796,ALL CANCERS TWO WEEK WAIT,2020-08-01
01J,NHS KNOWSLEY CCG,ALL SUSPECTED CANCER,571,544,27,0.95271453590192601,ALL CANCERS TWO WEEK WAIT,2020-08-01
15F,NHS LEEDS CCG,ALL SUSPECTED CANCER,2797,1838,959,0.65713264211655298,ALL CANCERS TWO WEEK WAIT,2020-08-01
04C,NHS LEICESTER CITY CCG,ALL SUSPECTED CANCER,835,760,75,0.91017964071856305,ALL CANCERS TWO WEEK WAIT,2020-08-01
71E,NHS LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,2607,2150,457,0.82470272343690099,ALL CANCERS TWO WEEK WAIT,2020-08-01
99A,NHS LIVERPOOL CCG,ALL SUSPECTED CANCER,1357,1264,93,0.93146647015475303,ALL CANCERS TWO WEEK WAIT,2020-08-01
06P,NHS LUTON CCG,ALL SUSPECTED CANCER,388,370,18,0.95360824742268002,ALL CANCERS TWO WEEK WAIT,2020-08-01
14L,NHS MANCHESTER CCG,ALL SUSPECTED CANCER,1735,1353,382,0.77982708933717604,ALL CANCERS TWO WEEK WAIT,2020-08-01
06Q,NHS MID ESSEX CCG,ALL SUSPECTED CANCER,1412,1125,287,,ALL CANCERS TWO WEEK WAIT,2020-08-01
04F,NHS MILTON KEYNES CCG,ALL SUSPECTED CANCER,726,626,100,0.86225895316804402,ALL CANCERS TWO WEEK WAIT,2020-08-01
01K,NHS MORECAMBE BAY CCG,ALL SUSPECTED CANCER,897,634,263,0.70680044593088098,ALL CANCERS TWO WEEK WAIT,2020-08-01
13T,NHS NEWCASTLE GATESHEAD CCG,ALL SUSPECTED CANCER,1367,886,481,0.64813460131675205,ALL CANCERS TWO WEEK WAIT,2020-08-01
08M,NHS NEWHAM CCG,ALL SUSPECTED CANCER,687,664,23,0.96652110625909704,ALL CANCERS TWO WEEK WAIT,2020-08-01
26A,NHS NORFOLK AND WAVENEY CCG,ALL SUSPECTED CANCER,3150,2659,491,0.84412698412698395,ALL CANCERS TWO WEEK WAIT,2020-08-01
93C,NHS NORTH CENTRAL LONDON CCG,ALL SUSPECTED CANCER,4515,4029,486,0.89235880398671097,ALL CANCERS TWO WEEK WAIT,2020-08-01
01H,NHS NORTH CUMBRIA CCG,ALL SUSPECTED CANCER,981,751,230,0.76554536187563704,ALL CANCERS TWO WEEK WAIT,2020-08-01
06T,NHS NORTH EAST ESSEX CCG,ALL SUSPECTED CANCER,1255,1151,104,0.91713147410358598,ALL CANCERS TWO WEEK WAIT,2020-08-01
99M,NHS NORTH EAST HAMPSHIRE AND FARNHAM CCG,ALL SUSPECTED CANCER,487,451,36,0.92607802874743295,ALL CANCERS TWO WEEK WAIT,2020-08-01
03H,NHS NORTH EAST LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,367,335,32,0.91280653950953705,ALL CANCERS TWO WEEK WAIT,2020-08-01
10J,NHS NORTH HAMPSHIRE CCG,ALL SUSPECTED CANCER,588,513,75,,ALL CANCERS TWO WEEK WAIT,2020-08-01
03J,NHS NORTH KIRKLEES CCG,ALL SUSPECTED CANCER,583,570,13,0.97770154373927998,ALL CANCERS TWO WEEK WAIT,2020-08-01
03K,NHS NORTH LINCOLNSHIRE CCG,ALL SUSPECTED CANCER,416,388,28,0.93269230769230804,ALL CANCERS TWO WEEK WAIT,2020-08-01
05G,NHS NORTH STAFFORDSHIRE CCG,ALL SUSPECTED CANCER,764,723,41,0.94633507853403098,ALL CANCERS TWO WEEK WAIT,2020-08-01
99C,NHS NORTH TYNESIDE CCG,ALL SUSPECTED CANCER,764,602,162,0.78795811518324599,ALL CANCERS TWO WEEK WAIT,2020-08-01
42D,NHS NORTH YORKSHIRE CCG,ALL SUSPECTED CANCER,1233,1080,153,0.87591240875912402,ALL CANCERS TWO WEEK WAIT,2020-08-01
78H,NHS NORTHAMPTONSHIRE CCG,ALL SUSPECTED CANCER,1936,1578,358,,ALL CANCERS TWO WEEK WAIT,2020-08-01
00L,NHS NORTHUMBERLAND CCG,ALL SUSPECTED CANCER,1135,942,193,0.82995594713656395,ALL CANCERS TWO WEEK WAIT,2020-08-01
52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE CCG,ALL SUSPECTED CANCER,3048,2838,210,0.93110236220472398,ALL CANCERS TWO WEEK WAIT,2020-08-01
00Y,NHS OLDHAM CCG,ALL SUSPECTED CANCER,737,714,23,0.968792401628223,ALL CANCERS TWO WEEK WAIT,2020-08-01
10Q,NHS OXFORDSHIRE CCG,ALL SUSPECTED CANCER,1720,1326,394,0.77093023255813997,ALL CANCERS TWO WEEK WAIT,2020-08-01
10R,NHS PORTSMOUTH CCG,ALL SUSPECTED CANCER,478,463,15,0.96861924686192502,ALL CANCERS TWO WEEK WAIT,2020-08-01
08N,NHS REDBRIDGE CCG,ALL SUSPECTED CANCER,849,774,75,0.91166077738515905,ALL CANCERS TWO WEEK WAIT,2020-08-01
03L,NHS ROTHERHAM CCG,ALL SUSPECTED CANCER,658,559,99,0.84954407294832801,ALL CANCERS TWO WEEK WAIT,2020-08-01
01G,NHS SALFORD CCG,ALL SUSPECTED CANCER,724,647,77,0.89364640883977897,ALL CANCERS TWO WEEK WAIT,2020-08-01
05L,NHS SANDWELL AND WEST BIRMINGHAM CCG,ALL SUSPECTED CANCER,541,452,89,0.83548983364140506,ALL CANCERS TWO WEEK WAIT,2020-08-01
03N,NHS SHEFFIELD CCG,ALL SUSPECTED CANCER,1415,1373,42,0.97031802120141297,ALL CANCERS TWO WEEK WAIT,2020-08-01
05N,NHS SHROPSHIRE CCG,ALL SUSPECTED CANCER,1192,1145,47,0.96057046979865801,ALL CANCERS TWO WEEK WAIT,2020-08-01
11X,NHS SOMERSET CCG,ALL SUSPECTED CANCER,1863,1473,390,0.79066022544283399,ALL CANCERS TWO WEEK WAIT,2020-08-01
72Q,NHS SOUTH EAST LONDON CCG,ALL SUSPECTED CANCER,6065,5371,694,0.88557295960428695,ALL CANCERS TWO WEEK WAIT,2020-08-01
05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA CCG,ALL SUSPECTED CANCER,652,506,146,0.77607361963190202,ALL CANCERS TWO WEEK WAIT,2020-08-01
10V,NHS SOUTH EASTERN HAMPSHIRE CCG,ALL SUSPECTED CANCER,559,526,33,0.94096601073345298,ALL CANCERS TWO WEEK WAIT,2020-08-01
01T,NHS SOUTH SEFTON CCG,ALL SUSPECTED CANCER,592,554,38,0.93581081081081097,ALL CANCERS TWO WEEK WAIT,2020-08-01
00N,NHS SOUTH TYNESIDE CCG,ALL SUSPECTED CANCER,532,347,185,0.65225563909774398,ALL CANCERS TWO WEEK WAIT,2020-08-01
05R,NHS SOUTH WARWICKSHIRE CCG,ALL SUSPECTED CANCER,847,718,129,0.84769775678866599,ALL CANCERS TWO WEEK WAIT,2020-08-01
36L,NHS SOUTH WEST LONDON CCG,ALL SUSPECTED CANCER,3949,3806,143,0.96378830083565503,ALL CANCERS TWO WEEK WAIT,2020-08-01
10X,NHS SOUTHAMPTON CCG,ALL SUSPECTED CANCER,630,609,21,0.96666666666666701,ALL CANCERS TWO WEEK WAIT,2020-08-01
99G,NHS SOUTHEND CCG,ALL SUSPECTED CANCER,579,492,87,,ALL CANCERS TWO WEEK WAIT,2020-08-01
01V,NHS SOUTHPORT AND FORMBY CCG,ALL SUSPECTED CANCER,527,491,36,0.93168880455407999,ALL CANCERS TWO WEEK WAIT,2020-08-01
01X,NHS ST HELENS CCG,ALL SUSPECTED CANCER,757,710,47,0.93791281373844104,ALL CANCERS TWO WEEK WAIT,2020-08-01
05V,NHS STAFFORD AND SURROUNDS CCG,ALL SUSPECTED CANCER,624,573,51,0.91826923076923095,ALL CANCERS TWO WEEK WAIT,2020-08-01
01W,NHS STOCKPORT CCG,ALL SUSPECTED CANCER,1070,748,322,0.69906542056074805,ALL CANCERS TWO WEEK WAIT,2020-08-01
05W,NHS STOKE ON TRENT CCG,ALL SUSPECTED CANCER,932,862,70,0.92489270386266098,ALL CANCERS TWO WEEK WAIT,2020-08-01
00P,NHS SUNDERLAND CCG,ALL SUSPECTED CANCER,989,790,199,0.79878665318503494,ALL CANCERS TWO WEEK WAIT,2020-08-01
92A,NHS SURREY HEARTLANDS CCG,ALL SUSPECTED CANCER,3386,3195,191,0.94359125812167799,ALL CANCERS TWO WEEK WAIT,2020-08-01
10C,NHS SURREY HEATH CCG,ALL SUSPECTED CANCER,224,214,10,0.95535714285714302,ALL CANCERS TWO WEEK WAIT,2020-08-01
01Y,NHS TAMESIDE AND GLOSSOP CCG,ALL SUSPECTED CANCER,883,843,40,0.95469988674971695,ALL CANCERS TWO WEEK WAIT,2020-08-01
16C,NHS TEES VALLEY CCG,ALL SUSPECTED CANCER,1881,1379,502,0.73312068048910195,ALL CANCERS TWO WEEK WAIT,2020-08-01
05X,NHS TELFORD AND WREKIN CCG,ALL SUSPECTED CANCER,599,581,18,0.96994991652754603,ALL CANCERS TWO WEEK WAIT,2020-08-01
07G,NHS THURROCK CCG,ALL SUSPECTED CANCER,521,500,21,,ALL CANCERS TWO WEEK WAIT,2020-08-01
08V,NHS TOWER HAMLETS CCG,ALL SUSPECTED CANCER,638,618,20,0.96865203761755503,ALL CANCERS TWO WEEK WAIT,2020-08-01
02A,NHS TRAFFORD CCG,ALL SUSPECTED CANCER,767,531,236,0.69230769230769196,ALL CANCERS TWO WEEK WAIT,2020-08-01
03Q,NHS VALE OF YORK CCG,ALL SUSPECTED CANCER,911,851,60,0.93413830954994503,ALL CANCERS TWO WEEK WAIT,2020-08-01
03R,NHS WAKEFIELD CCG,ALL SUSPECTED CANCER,1347,1320,27,0.97995545657015604,ALL CANCERS TWO WEEK WAIT,2020-08-01
05Y,NHS WALSALL CCG,ALL SUSPECTED CANCER,676,611,65,0.90384615384615397,ALL CANCERS TWO WEEK WAIT,2020-08-01
08W,NHS WALTHAM FOREST CCG,ALL SUSPECTED CANCER,732,670,62,0.915300546448087,ALL CANCERS TWO WEEK WAIT,2020-08-01
02E,NHS WARRINGTON CCG,ALL SUSPECTED CANCER,817,664,153,,ALL CANCERS TWO WEEK WAIT,2020-08-01
05H,NHS WARWICKSHIRE NORTH CCG,ALL SUSPECTED CANCER,559,489,70,0.874776386404293,ALL CANCERS TWO WEEK WAIT,2020-08-01
07H,NHS WEST ESSEX CCG,ALL SUSPECTED CANCER,1064,841,223,0.79041353383458601,ALL CANCERS TWO WEEK WAIT,2020-08-01
11A,NHS WEST HAMPSHIRE CCG,ALL SUSPECTED CANCER,1962,1722,240,,ALL CANCERS TWO WEEK WAIT,2020-08-01
02G,NHS WEST LANCASHIRE CCG,ALL SUSPECTED CANCER,464,428,36,0.92241379310344795,ALL CANCERS TWO WEEK WAIT,2020-08-01
04V,NHS WEST LEICESTERSHIRE CCG,ALL SUSPECTED CANCER,1197,1071,126,0.89473684210526305,ALL CANCERS TWO WEEK WAIT,2020-08-01
08Y,NHS WEST LONDON CCG,ALL SUSPECTED CANCER,559,498,61,0.89087656529517001,ALL CANCERS TWO WEEK WAIT,2020-08-01
07K,NHS WEST SUFFOLK CCG,ALL SUSPECTED CANCER,664,482,182,0.72590361445783103,ALL CANCERS TWO WEEK WAIT,2020-08-01
70F,NHS WEST SUSSEX CCG,ALL SUSPECTED CANCER,2924,2729,195,0.93331053351573201,ALL CANCERS TWO WEEK WAIT,2020-08-01
02H,NHS WIGAN BOROUGH CCG,ALL SUSPECTED CANCER,1014,929,85,0.91617357001972399,ALL CANCERS TWO WEEK WAIT,2020-08-01
12F,NHS WIRRAL CCG,ALL SUSPECTED CANCER,1172,1052,120,0.89761092150170696,ALL CANCERS TWO WEEK WAIT,2020-08-01
06A,NHS WOLVERHAMPTON CCG,ALL SUSPECTED CANCER,631,540,91,0.85578446909667205,ALL CANCERS TWO WEEK WAIT,2020-08-01
UNKNOWN,UNKNOWN,ALL SUSPECTED CANCER,556,508,48,0.91366906474820098,ALL CANCERS TWO WEEK WAIT,2020-08-01
13Q,NATIONAL COMMISSIONING HUB 1,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,8,6,2,0.75,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
07L,NHS BARKING AND DAGENHAM CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,3,3,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
02P,NHS BARNSLEY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,60,59,1,0.98333333333333295,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
99E,NHS BASILDON AND BRENTWOOD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,10,10,0,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
02Q,NHS BASSETLAW CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,3,3,0,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE CCG",Exhibited (non-cancer) breast symptoms - cancer not initially suspected,50,49,1,0.98,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
06F,NHS BEDFORDSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,62,55,7,0.88709677419354804,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
15A,NHS BERKSHIRE WEST CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,82,81,1,0.98780487804878003,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
15E,NHS BIRMINGHAM AND SOLIHULL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,124,70,54,0.56451612903225801,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
00Q,NHS BLACKBURN WITH DARWEN CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,45,42,3,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
00R,NHS BLACKPOOL CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,42,41,1,0.97619047619047605,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
00T,NHS BOLTON CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,78,68,10,0.87179487179487203,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
36J,NHS BRADFORD DISTRICT AND CRAVEN CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,69,68,1,0.98550724637681197,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
07P,NHS BRENT CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,66,48,18,0.72727272727272696,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
09D,NHS BRIGHTON AND HOVE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,57,56,1,0.98245614035087703,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",Exhibited (non-cancer) breast symptoms - cancer not initially suspected,132,102,30,0.77272727272727304,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
14Y,NHS BUCKINGHAMSHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,15,15,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
00V,NHS BURY CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,20,18,2,0.9,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
02T,NHS CALDERDALE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,52,52,0,1,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,103,96,7,0.93203883495145601,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
04Y,NHS CANNOCK CHASE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,10,9,1,0.9,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
99F,NHS CASTLE POINT AND ROCHFORD CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,43,40,3,,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
09A,NHS CENTRAL LONDON (WESTMINSTER) CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,27,23,4,0.85185185185185197,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
27D,NHS CHESHIRE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,85,71,14,0.83529411764705896,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
00X,NHS CHORLEY AND SOUTH RIBBLE CCG,Exhibited (non-cancer) breast symptoms - cancer not initially suspected,41,35,6,0.85365853658536595,TWO WEEK WAIT-EXHIBITED BREAST SYMPTOMS (CANCER NOT INITIALLY SUSPECTED),2020-08-01
